std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
1.058769226,3.561531067,3.561531067,0
0.016215296,0.018491921,0.016601563,1.312681658
0.072669341,0.502022976,0.522819519,7.157511275
0.210874582,0.265776852,0.300109863,83.50360296
0,-0.77961731,-0.77961731,0
0.27886031,-0.080850186,-0.001358032,87.64022959
2.344625558,1.457369056,0.765999973,88.29349747
0.353794245,-0.115497589,-0.074264526,18.39903749
0.41432553,-0.095279037,-0.074523926,87.45723308
0.246353885,-0.173835839,-0.214019775,89.94454458
0.221249822,0.011578483,-0.024803162,89.60291305
0.243755945,0.023271583,-0.025909424,88.64792458
0.660118448,-0.443685247,-0.160690308,61.26438569
0.380220294,-0.232805664,0.014678955,82.26396346
0.008744406,0.087217058,0.085670471,0.135237243
0.256467084,-0.155516792,-0.111541748,79.99882976
0.27951845,-0.140862586,-0.051605225,72.41617555
0.108178751,0.146705078,0.144042969,30.69978335
0.163852916,-0.021851839,-0.009635925,78.56404188
0.192804444,-0.008209749,-0.099639893,84.2533886
0.338363185,0.59716137,0.72593689,88.49630862
0.392786448,0.016651323,0.14894104,82.39816946
2.71129449,3.535421397,4.325125217,89.70112374
2.741788776,-2.139123431,-1.361103654,23.24122893
0.179620895,0.060285356,0.000274658,82.17622729
0.298033434,0.049768325,0.015792847,87.76884659
0.129610379,2.955118762,2.946065187,3.231537499
0.403485298,-0.224036217,-0.049064636,65.00047246
0.363003838,-0.00540434,-0.037597656,79.89747226
3.328922281,-8.434840781,-9.619303703,32.27772521
0,0.030822754,0.030822754,0
0.174097262,0.027318131,0.009765625,89.33471871
0.0690737,-0.55699626,-0.56174469,13.54387303
0.039650412,-0.825102254,-0.82257843,6.567212045
0.367754638,0.098973462,-0.014038086,52.82479125
0.529851685,-4.965574278,-4.936843872,7.386781528
0.28589553,-0.068935775,-0.011199951,85.67735267
0.302800388,0.084939455,0.028465271,79.80712881
0.303971822,0.260128227,0.33656311,81.54922233
0.222460028,-0.290561367,-0.240638733,68.92597937
0.074936291,-0.216388702,-0.247940063,10.59463319
0.140324687,0.272318467,0.298339844,87.87296532
0.343319789,0.7317388,0.90385437,60.15161518
0.12946898,-0.016239962,-0.035232544,27.64484652
0.271143227,0.073567267,-0.0184021,45.28360724
0,-1.63289547,-1.63289547,0
4.42638406,-2.350658122,-2.111685991,88.12531536
0.365177552,-0.105804492,-0.14389801,62.90009658
0.368225971,0.020110425,0.087890625,87.2781048
1.974795638,-0.77410066,-0.995987892,71.24024123
4.854631778,-4.2001909,-3.173339844,67.26395612
0.529306064,-0.216686443,-0.093635559,87.93664635
0.560060236,-0.284241202,-0.068695068,89.68726799
0.34564607,-0.523617177,-0.534988403,60.04274394
0.415912482,0.544905683,0.325088501,43.61728413
0.264970922,0.062551108,0.0259552,84.67787462
0.533110426,-0.213769844,-0.097839355,52.42343583
0.224002179,-0.135367162,-0.194503784,81.69379352
0,-1.481582642,-1.481582642,0
0.216716021,-0.069494304,0.011230469,60.19074212
0.183059331,-0.851373413,-0.906486511,60.30976804
0.342037046,-0.202344886,-0.081604004,89.13658799
0.384314645,-0.49710419,-0.580932617,85.61515944
0.073696607,-0.03319842,-0.055740356,29.61929287
1.909209518,0.310510082,0.100556478,51.28115454
0.082200063,-0.04257075,-0.072288513,18.65107248
0.253090321,-0.166298996,-0.050186157,86.9126625
0.319495541,-0.276100081,-0.278289795,78.76064064
0.055519122,-0.034102376,-0.0470047,50.87333606
0.263220446,-0.119009292,-0.07220459,86.88065219
0.024438011,-0.091201286,-0.08404541,10.2851235
2.496182433,-0.509333437,-1.067846537,81.51529829
0.215138314,-0.006881714,0.032501221,65.89910648
0.350218235,-0.103575981,-0.023391724,89.13658799
0.202956652,0.101676866,0.088577271,89.47949299
0.034237695,-0.055070347,-0.063796997,16.10987456
0.167758665,-0.299588251,-0.316963196,86.04213157
0.298524212,-0.189020793,0.017196655,34.95104146
0.318776366,-0.819146963,-0.921096802,88.32116718
1.640617375,-9.522913951,-9.284115791,6.726601725
0.410765036,0.228726093,0.116073608,85.31042029
0.265451245,-0.193002629,-0.102844238,48.71995378
0.26851191,0.109739959,0.039596558,85.95947821
4.795076869,-1.832881591,0.081500001,64.46123791
0.376093869,-0.282385662,-0.323867798,64.91983531
0.01570198,0.011477417,0.012283325,79.95343542
0.063548044,0.126674486,0.132843018,19.04717051
0.308335105,0.906489902,0.892356873,52.401265
0.216162191,0.032839991,0.069992065,86.66834533
0,7.353790283,7.353790283,0
0.533090791,-0.23777131,-0.108261108,88.11471142
0,-2.054224968,-2.054224968,0
4.105033816,-3.141246412,-5.548950195,84.52077107
0.425481043,0.246782864,0.108207703,88.79542335
3.481155954,-2.048953681,-3.998316765,46.45393253
0.192576693,0.723760211,0.781677246,5.244416723
0,-0.614196777,-0.614196777,0
0.210706506,0.123983598,0.164138794,89.00689736
0.213614004,-0.00300739,0.006347656,89.9218965
0,-9.039999962,-9.039999962,0
1.028470699,-0.281567572,0,30.15242631
0,-7.81400013,-7.81400013,0
0,9.039999962,9.039999962,0
0.524858988,-0.259757519,-0.112518311,28.65523489
0.360834474,-2.717501958,-2.592999697,0
0,-0.460296631,-0.460296631,0
0.286810278,-0.081151543,-0.016830444,84.79474321
0.599730921,-0.33812117,-0.095962524,56.78619393
0.397836835,0.181125793,0.20816803,89.02680088
2.074133154,2.405303838,2.701258063,83.92131682
0.235866877,-0.086202066,-0.099441528,88.64617548
0.03432276,-0.187039693,-0.177337646,3.917462544
0,0.075999998,0.075999998,0
0.298053843,0.37960783,0.412246704,86.00438562
3.54515396,-0.877122805,-1.972822189,58.72876135
0.228512346,0.095486985,0.072433472,89.78242398
0.227805005,-0.075316454,-0.072311401,51.96495679
0.293309108,0.073171535,0.097442627,89.72097622
0.513402904,0.295654815,0.335403442,86.43525714
4.235071389,1.715887396,0.612915039,89.88318309
0.324719197,-0.769844981,-0.858779907,18.69203065
0.463721778,4.314760441,4.329913616,5.797357146
0.191138774,-0.03444594,0.026382446,88.64617548
0.161412073,-0.460123205,-0.574768066,63.5312646
1.244706017,2.957086472,3.013954163,44.56107821
0.413217812,-0.309860229,-0.330078125,59.16030636
0.56203322,0.056906095,-0.178291321,76.7549954
0.100979738,0.005180892,0.027030945,52.13418423
0.652784806,-0.106459294,-0.009857178,83.91166411
0.237764797,-0.176763178,-0.25440979,88.41012747
0.346287381,-0.029869425,-0.016220093,79.15680315
0.299622809,-1.504926784,-1.489193439,4.253080365
0.451040202,-0.26358374,-0.126274109,72.24824659
5.017255165,-0.571374023,-0.794899225,54.15774781
0.369276242,0.004882244,0.027008057,64.91644739
0.417642154,0.649435669,0.736213684,81.33800648
0.177539116,-0.111410134,-0.051818848,76.74825423
0.223675922,-0.166945896,-0.055953979,44.77978183
0,-0.74459672,-0.74459672,0
0.83903757,-0.126413842,0.306457818,0.152253762
0,-4.264821529,-4.264821529,0
0.080956036,0.141028047,0.170394897,37.46678093
0.366695389,-0.243247278,0.002975464,70.94894355
0.17668767,0.21383468,0.278121948,60.31303105
0,-7.42225647,-7.42225647,0
0.421367896,0.675172771,0.806243896,30.63123166
0.567432106,2.599145365,2.509123325,5.88140092
0.237379734,0.01300199,-0.035903931,89.2007811
0.319415277,0.043580788,-0.028411865,88.92161522
0,0.30960083,0.30960083,0
2.402632354,-0.760377407,-0.594200134,71.93312384
0.241137717,0.501328261,0.377685547,29.10937639
0.337852454,-0.197372837,-0.149337769,89.98930808
3.08292584,5.215439415,5.337875366,48.73559506
0.005991854,-0.138685862,-0.138175964,0.880975914
1.296338748,-0.649442914,-0.263370216,51.14247812
0.455075156,0.160345406,0.054847717,89.76974018
0.06004336,0.127623891,0.143112183,89.46316327
0.354686195,0.210609077,0.345336914,86.63292426
0,0.352890015,0.352890015,0
0.274468441,0.270072937,0.263031006,67.45594975
2.59801019,-1.233452833,-0.488000005,47.5370449
0.654169961,-0.186910281,-0.159858704,82.96776996
0.122047445,-2.322696934,-2.343995094,2.246138708
2.452701589,0.27192688,1.254562378,77.39553804
0.62367082,-0.1164928,0.000793457,80.11997691
0.10209717,0.24048426,0.229843363,1.826710908
6.348382268,1.901917021,-0.907402456,74.94157506
0.297106698,-0.173934892,-0.196960449,74.65827949
0.188210411,0.101234461,0.107269287,89.68395579
0.510208813,0.255317828,0.249786377,81.68591297
0.069975457,-3.626417557,-3.576937437,1.375031056
0.388085888,0.167833645,0.011108398,84.40846527
3.594120733,1.175194581,0.064645417,80.89616488
0.188211507,0.179145014,0.173843384,78.01821215
0.579256392,0.269485185,0.493614197,53.58939861
0.189169489,0.299032877,0.338623047,80.10755833
0.114694686,-0.236462402,-0.253738403,40.26327649
0.225781121,0.101998424,0.08052063,82.85296057
0.201035674,-0.009887444,0.003067017,83.18170621
0.267149682,-0.008951664,-0.061912537,89.4905603
0.45593435,0.002519604,-0.058441162,88.35804744
0.210834769,0.304888592,0.242126465,87.48017037
0.11026062,0.062524796,0.041664124,22.93285174
0.531229757,-0.167082217,-0.111846924,89.13287091
0.143354096,0.033531525,0.048233032,89.07369486
0.316944279,-0.059107529,-0.0860672,89.81882381
0.163858984,-0.023657332,-0.000396729,88.87963615
0.370502948,-0.174834012,-0.126808167,86.63358521
2.61367112,0.003960105,-0.388084412,88.45826626
0,0.857124209,0.857124209,0
0.142027847,0.19928449,0.239189148,50.3065519
0.165920388,0.051937628,0.071365356,86.30647875
0.104853781,0.042457372,0.057449341,48.50453645
0.01007843,0.098503113,0.098503113,0
0.181820043,0.024857097,0.045524597,85.45006773
0.051563944,0.717795478,0.70149231,2.036288496
0.570549002,-0.441089855,-0.578948975,86.02260603
2.473913219,-3.590964545,-4.060565948,83.1932143
0.501873453,-0.372715392,-0.13104248,76.23482995
0.960050096,3.265985825,3.698867798,20.53014378
0,-3.786575317,-3.786575317,0
2.412286713,-1.979298838,-1.811213613,87.83267058
0,-0.543136597,-0.543136597,0
0,0.447715729,0.447715729,0
1.740663143,8.267202817,9.021842957,26.72007334
0.375466522,0.104130464,-0.109359741,66.50840909
2.496282317,-8.887371093,-9.696516991,89.908951
3.595066898,4.29127418,3.554301023,50.48943429
0.24749994,-0.150758252,-0.166610718,62.2417492
0.019980824,-0.477497347,-0.476325989,2.643601483
0.208633225,0.239010792,0.223724365,73.03712263
0,3.246636629,3.246636629,0
0.173001511,0.064186111,0.035476685,82.85181968
5.140726444,-1.337833553,-1.133654475,79.68552579
0.437662365,-0.591309846,-0.80645752,46.91347595
0.019037858,0.01343689,0.010101318,11.4718231
1.353337168,-1.114365724,-1.133654475,47.25042016
0.293255773,-0.205403286,-0.163131714,86.50592645
0.398067056,0.46604835,0.28768158,89.89559174
1.071082343,5.048537447,5.16788435,27.29479162
0.351221897,-0.214538681,-0.149475098,76.4190338
0.443054141,-0.290685263,-0.001251221,41.46209878
0.156657498,-0.025083643,-0.048980713,50.99778689
0.060015949,0.041670398,0.026405334,32.85403797
0.250423408,-0.028558186,-0.029754639,89.37247579
0.079596074,0.122287119,0.128677368,60.92773542
0.023335674,-0.140157064,-0.127487183,3.235010184
0.339372053,0.003716991,0.008499146,64.33828474
0.069184744,0.075191583,0.078842163,76.42635615
0.246379595,0.037377704,0.03527832,89.92906644
0.330894776,0.204903769,0.121376038,60.73798658
0.340888773,-0.03799013,-0.145881653,89.76323458
0.265916402,-0.149498769,-0.064758301,86.34014174
0.710258647,1.9728249,1.947250366,23.9609145
2.596790424,3.523115645,4.314351559,66.19747722
0.426118675,-0.474306606,-0.362487793,41.42581257
0.52592704,-8.263599968,-8.43742466,1.450699712
0.47776392,-0.358070359,-0.026641846,56.29745121
0.510575628,0.302859999,0.315849304,82.49068383
0.440971761,-0.309289342,0.003616333,44.73200941
0.185621061,-0.061183294,-0.077842712,39.6324578
2.741403043,0.623411014,-0.017410278,61.66678402
0.363590898,-0.50079494,-0.70930481,83.68067815
0.017586366,-0.004684448,-0.000610352,1.457645792
0.459498996,-0.309699613,-0.053039551,79.99748597
0,0.478652954,0.478652954,0
0,-1.865081787,-1.865081787,0
2.400781868,0.734122101,-0.096067343,19.96299625
0.419016604,0.19720085,0.048431396,66.10436977
0.277940951,0.015830717,-0.06187439,89.18590768
0.316388869,-0.044953383,-0.099914551,87.37851257
0.350738076,0.2298591,0.113830566,87.62903953
0,0.202392578,0.202392578,0
0.510715807,-0.647148191,-0.900238037,33.62333452
0.688326715,-1.555033977,-1.656787574,9.093944817
0.049067688,0.26225739,0.263214111,35.64153393
2.658029135,-2.901114054,-3.233968019,83.60386542
4.03960972,4.937714085,3.694259644,26.66044406
0,8.954315186,8.954315186,0
0.101253692,-0.069285075,-0.067749023,45.93812799
0.267548565,-0.875030429,-0.947235107,59.5964451
0.250018149,0.119024227,0.102272034,89.03462167
0.392592496,0.229631319,0.052001953,51.22343843
0.430465448,-0.096527117,-0.00692749,79.82808218
0,0.081405342,0.081405342,0
0.387983826,-0.224961946,-0.148498535,88.93232854
0.052301944,0.84441291,0.850967407,0.568811999
3.09284197,-0.717722076,-0.296707153,88.67454365
4.56622905,-0.478165079,0.444722965,83.50433281
2.676440347,-2.145091113,-2.541313171,89.28495804
3.606938278,2.01197899,0.36391867,56.6256499
0.595400668,0.004390383,-0.274841309,80.80444872
0.43448693,-0.127618022,-0.055847168,44.17450434
0.626414648,0.408738862,0.742538452,86.80463902
0,-0.598568678,-0.598568678,0
3.598622595,1.563517837,1.589749932,69.46455736
0.315700899,-0.003255446,0.132324219,87.51115962
0.283959615,-0.314144859,-0.300331116,45.26201457
0.234557868,0.053615557,0.083908081,88.14821203
0.393422652,-0.159414261,-0.185256958,59.09228955
0.361663008,0.117578166,-0.013183594,89.63251609
0.263323744,-0.160231649,-0.051635742,88.27948762
0.223359858,0.230246096,0.319671631,82.93052108
0.286992024,-0.165736268,-0.113250732,88.52308459
0.327133505,0.090287738,0.005638123,43.73878406
0,0.019500732,0.019500732,0
0.425283377,0.365107174,0.097167969,84.2698796
0.521005714,0.370174235,0.512534201,30.73777158
0.535688445,-0.552706516,-0.852127075,81.03294623
0.243274115,0.076910249,0.048805237,89.63888758
0.43976088,-0.18677228,-0.091018677,88.00823122
0.233047606,0.149908694,0.075866699,89.81573456
0.22069308,0.003435192,0.020523071,69.33640123
0.190777654,-0.001635662,0.020446777,53.83583234
0.180879416,-0.016612591,0.020996094,74.25520357
0.224050573,0.018272259,0.020736694,69.33640123
0.058331591,0.01212795,0.020996094,18.06110888
0,8.797805786,8.797805786,0
1.747958193,9.211227264,9.602249146,10.24023362
1.122393776,9.207424948,9.611816406,19.85123022
1.418027998,9.271907616,9.611816406,11.81815687
4.451421237,6.285737406,5.790679932,41.67622871
4.426979868,6.346326904,6.039680481,40.18703428
4.526511769,5.778271312,6.41317749,39.68911606
0.161152873,0.000927057,0.020767212,62.0705501
0,-1.144424438,-1.144424438,0
0.236154024,-0.039176941,0.018592834,88.91957219
0.193714807,-0.147149404,-0.21836853,85.71184902
0.361640832,0.229675873,0.195915222,89.55601944
0.447680122,-0.149482233,0.013687134,56.77489625
0.280645175,-0.003499102,-0.049041748,63.94268985
3.959158863,0.749435719,0.137666598,81.68163039
0.291248859,-0.404487074,-0.31483753,8.565687389
4.14920747,-1.191404322,-0.717063397,87.08003471
0,0.011810303,0.011810303,0
0.253207082,0.080807389,-0.0209198,75.82710227
0.519130305,0.457515492,0.671775818,40.46862942
0.645071851,-0.088631766,-0.057144165,44.08231626
2.888234931,2.086086407,0.823000014,79.59528061
0.389345597,-0.077942146,-0.043289185,73.53390585
0.488553307,-0.44343772,-0.290969849,82.67805593
0.137379372,0.005731222,-0.016983032,2.208056009
0.135073302,0.061790758,0.094703674,79.35939299
0.432138461,0.306074089,0.199645996,65.72215905
5.073254435,4.405852727,4.636863708,66.61099838
0.209263872,-0.097980556,-0.085693359,89.74291407
0.648843791,0.348943846,0.531448364,86.00019093
0.353418958,-0.026487871,-0.131492615,87.41144577
0.343941012,0.075232907,0.019470215,83.68788562
1.198669448,1.003170512,1.233013868,31.668048
0.300176162,-0.00579291,0.003036499,89.83076441
0.447605123,-0.274345097,-0.01373291,76.80139453
0.008507357,0.028876276,0.02911377,2.607164802
0.34197684,-0.283803935,-0.291946411,62.25870644
0.554356287,-0.269494091,-0.267951965,89.93330949
0.323836336,-0.19284235,0.023742676,73.79732781
0.121574453,-0.888793202,-0.832138062,3.231509854
0.326861177,-0.037879006,-0.006362915,62.0361241
6.248961382,-3.515002138,-8.743624687,89.14426332
0.257988853,-0.031760583,-0.076339722,51.92446019
0.30070717,0.06716334,0.014648438,83.68788562
0.164194038,0.212570756,0.334030151,3.162553507
0,-0.274276733,-0.274276733,0
2.888196988,4.131241095,6.090250492,76.41736691
0.381285648,0.107953726,0.028945923,52.00149833
0.172671017,-0.015154837,-0.053390503,89.31370401
0.356336904,0.077959358,0.143936157,82.88865407
3.982794665,3.000419772,0.593765259,86.74800648
0.247122236,0.031242718,0.000610352,87.6179752
0.216469984,0.024449472,-0.003791809,88.4925101
0.233786644,-0.244262197,-0.167304993,70.73576446
0.226043314,-0.121455528,-0.124275208,88.49605503
0.401772933,0.120526529,0.08265686,70.07481274
0.114543322,0.142508169,0.180847168,35.64621571
0.51336363,0.275750316,0.4375,59.18589475
0.702621266,0.969494496,1.021126986,30.95838875
0.354006428,-0.116600322,-0.004196167,88.36082807
0.87816775,0.804273038,0.308868408,57.7201011
0.346549428,0.295256345,0.228256226,79.26452299
0.314333544,0.056024156,-0.035018921,89.36172919
0.561438283,0.469729693,0.510665894,80.51709109
0.392920199,0.150524319,0.152786255,89.52399188
3.11639926,-3.64111915,-4.037818909,78.81851297
2.605124325,7.018350269,5.625176907,11.13959199
0.262655213,-0.916493734,-0.993881226,0.095536471
0.28114783,0.018717658,0.017532349,34.34931429
0.015913475,-0.042606953,-0.037261963,7.722491876
0.022491056,0.041732883,0.043304443,10.35409705
3.409105899,-1.991341591,-1.773757935,87.03537421
4.120071941,0.144753186,0.356811523,61.16848557
0.181272696,0.101286634,0.127822876,89.74611926
0.221140292,0.01743818,0.066146851,74.51092802
0.39194042,-0.295666542,-0.109893799,69.77816696
0.51721503,0.321684026,0.564857483,87.9644562
0.187247467,-0.043616481,-0.063568115,87.34948067
0,0.031387329,0.031387329,0
0.128350864,-0.023066203,-0.001853943,76.78863026
0.374900335,0.439560027,0.546676636,60.08236117
0.150730379,-0.022388956,-0.02822113,88.32514392
0.126092685,-0.032446086,-0.028457642,34.05286305
5.376289626,-0.170667774,-1.624515474,71.53579842
2.632478742,1.786621094,0.991615295,80.39235712
0.278483804,-0.033531333,0.008087158,74.6555877
0.256282597,-0.679216595,-0.715530396,83.38880939
2.693409596,-0.93743499,-0.160416409,70.87875227
0.61125022,-0.536000003,-0.420999989,3.904241069
0.198188545,0.134420473,0.098670959,89.71937476
1.135635505,-3.56594996,-4.174999952,16.40451687
0,2.646790028,2.646790028,0
0.020236755,-0.017583268,-0.018768311,0.498460964
5.481546974,-1.193727673,-0.810897827,75.46436847
0.25934258,0.093019137,0.016220093,89.44847354
0.373152389,-0.834534067,-0.987739563,41.98444189
0.292381938,0.640298847,0.701675415,34.79165424
0.183548013,-0.276783306,-0.185943604,22.88286884
0.233131928,-0.180874853,-0.153213501,86.91769734
0.279090634,-0.200251118,-0.168533325,88.50169337
0.299177163,-0.198499259,-0.16394043,86.60745064
2.650510127,9.641896998,9.505270958,2.963147345
0.310746596,-0.186668976,-0.159355164,86.60745064
0.312207194,-0.186024493,-0.154563904,88.28757015
0.114676001,-0.108545619,-0.126083374,89.75906751
2.419396329,-0.159122467,0.30645752,86.29652077
0.354863004,-0.033315966,0.074150085,54.5595466
0.117753479,-0.337265964,-0.345962137,3.590643276
0.129108154,-0.022047258,-0.031982422,80.80762034
0.203871476,0.031606728,-0.0235672,66.5309026
0.363254091,-0.687219533,-0.765426636,78.11558619
0.165243467,-0.058107633,-0.071304321,88.1485629
0.109700356,0.003590393,-0.017059326,16.55475696
0,3.952826977,3.952826977,0
1.279961528,3.247649077,3.699041605,6.203729472
0.018883875,-0.536721882,-0.541412354,3.560168796
0.57197081,-0.709155427,-0.709754944,46.31226777
0,-2.9258039,-2.9258039,0
0,-0.869689941,-0.869689941,0
0.174559608,-0.040906686,-0.012870789,72.91734407
0.367136605,0.148972999,0.104454041,89.59068887
0.089277289,0.16877238,0.169219971,6.457674632
0.457603415,-0.040020012,0.016357422,79.97737534
3.570114913,-7.66658037,-8.789114475,54.90169118
0.511716237,-0.087338192,0.013305664,76.42122455
0.150122478,0.087198213,0.135040283,55.95537015
0.215579733,-0.925222391,-0.931182861,36.76186884
1.923587887,2.056807698,1.992000043,39.52581237
0.203122444,0.063946129,0.029083252,83.94514446
0.096742211,-0.185054779,-0.183525085,14.84220795
0.268888476,-0.237684869,-0.322219849,89.06831361
0.260605112,-0.313791072,-0.369949341,86.13874483
0.493251601,-0.16836035,0.000534058,54.26207521
0.015055111,-0.313304901,-0.312057495,1.22030514
4.489341716,-3.878126636,-0.708705336,37.19281562
0.010760131,-0.071920395,-0.073974609,1.022201937
0.395633492,-0.222894891,-0.23878479,79.85066567
0.248604175,-0.025988323,-0.109153748,84.30228399
0,0,0,0
0.643664795,-0.296646727,-0.112625122,89.45480566
0.206015873,0.105447789,0.04524231,45.91108391
2.958338289,-0.839146684,0.142410278,87.14488574
2.0939362,-0.924594455,-0.587997437,76.47247024
0.554149966,0.046542875,0.074035645,87.20840986
3.092565746,-1.573332571,-2.614468336,82.14789781
4.050966029,2.562339138,3.319816589,89.63443795
0.174496891,-0.054251415,-0.039077759,85.62042597
3.934115675,-0.423941202,0.458999991,87.05960748
0.215701874,0.009605461,-0.019355774,89.95924907
2.465437356,-0.335178182,0.715267777,57.96620739
0.136650373,-0.290327032,-0.328033447,18.10435016
1.664078834,1.370381197,1.294066072,18.34143354
0.41003972,0.350592132,0.25100708,74.8345426
0,4.836288452,4.836288452,0
0.07182622,-4.428076029,-4.428076029,0
2.663086774,1.944532808,2.438494444,89.97022618
0.302409037,-0.125964265,-0.027565002,89.85672169
0.415408219,0.055853587,0.172225952,87.79997932
3.276451977,7.976872848,8.658630371,22.79182144
0.170646049,0.046922484,0.044647217,86.63349765
0.574655312,0.231778777,0.119598389,73.06059884
0.285301153,-0.085253094,-0.14491272,67.95700792
0.402805992,0.262992404,-0.005302429,70.79831199
0.427681545,0.268629347,0.021148682,62.84139409
3.215797871,-1.096850603,-0.605733037,88.25491879
0.212758528,-0.291860367,-0.326019287,69.08086015
0.392483026,-0.198161777,-0.166152954,83.01610959
1.29998284,0.685687117,1.235445857,39.81656147
0,6.560112476,6.560112476,0
0.312501645,-0.101397063,-0.162597656,84.2024641
0.277843472,0.020063797,-0.002944946,88.26173096
0.400853395,0.602127303,0.613525391,79.14676988
0.243262228,-0.009163346,0.00062561,87.30681596
0.293358227,-0.221597439,-0.269836426,31.81198026
0.473236099,-0.704712053,-0.793022156,41.2629827
0.33490315,-0.142162444,-0.007659912,38.34072725
0.344097644,-0.022431786,-0.145065308,59.42828564
3.555849261,0.61864906,0.803184509,88.44203745
0.148690324,-0.057450819,-0.02986145,85.56426449
0.186099488,-0.035850966,-0.031448364,85.80415479
0.505640717,-0.114419277,-0.086975098,88.76142871
1.501584854,2.941086959,2.684000015,79.52100147
0.327133702,-0.103429351,-0.230895996,89.66184272
0.124746281,0.046494255,0.026817322,66.05693924
5.186744884,1.979065556,0.260165006,81.04855637
5.760467196,-4.839731583,-4.158855438,89.24400388
0.276779969,-0.013872325,-0.003379822,89.49286006
0.114460873,0.115673247,0.116859436,27.83306754
0.275233553,-0.024297017,-0.145797729,80.61240423
0,0,0,0
0.564865903,-0.219292643,-0.481872559,66.63014285
0.37123427,0.310208701,0.154724121,89.17633637
0.148445129,6.686149597,6.686149597,4.468858271
0.306087009,0.053420025,-0.050880432,55.16050951
1.212416742,-0.143006021,-0.382999986,86.19515866
2.098359784,-1.165627872,-1.361633301,79.76027932
0.235761637,0.218637345,0.219314575,87.05009641
0.42250977,-0.035309987,-0.020347595,87.74072643
2.554867692,-0.137313584,1.211029053,88.44645071
0.523327816,-0.590232056,-0.770507813,61.63436138
0.302327334,-0.242884706,-0.223602295,82.70899216
0.020627844,-0.490426695,-0.488723755,5.991667725
0.10319544,0.96346857,0.984390259,14.59216832
1.159596033,-9.191381005,-9.181164742,4.159152642
2.839697404,2.177417611,1.229422569,76.06104697
0.254992427,0.124740797,0.078475952,88.99353156
0.531202222,-0.12938775,-0.089385986,89.59094776
0.15978425,0.097393368,0.063095093,88.34090243
0.086050509,-0.188882446,-0.210891724,0.604580969
0.525408469,0.207950768,0.126373291,89.74236249
0,-0.217880249,-0.217880249,0
0.677111939,-0.730433963,-0.609324336,28.15876346
4.157382856,1.425561863,3.555988073,84.20653198
0.46595247,-0.266109699,-0.118637085,64.89297167
0.292058778,-0.10775575,-0.084289551,89.58933692
0.217763563,0.057535492,0.074432373,58.99316762
0.163873944,-0.187721252,-0.186058044,86.72543859
0.646681157,0.533048581,0.531593323,81.98324555
0.459469393,-0.535578122,-0.764724731,56.88587792
0.44442207,-0.586264411,-0.809410095,74.6853026
2.742645256,-3.480780313,-3.339904785,42.34795285
0.2949247,-0.159249842,-0.172210693,85.73527692
2.579432799,0.736175157,0.823605359,81.86321428
0.544559206,-0.250145709,-0.258224487,81.01708749
1.107740801,-4.437973314,-4.131011963,20.19557653
0.544917775,0.884918513,0.949111938,88.85658957
0.547261218,-0.26268983,-0.239425659,14.63257644
0.383865261,0.007091717,0.010742188,52.84024866
0.238015509,0.015553164,-0.020874023,76.74610513
0.41682742,0.037619526,0.005828857,52.42117108
0.243769049,0.134732534,0.147651672,89.14517123
0.325886501,0.029150301,-0.090927124,59.66789959
0.257250169,-0.120980658,-0.000228882,81.35435284
0.538052807,0.516911465,0.677261353,89.16984784
1.095358409,4.685186738,5.181052685,11.86310537
5.023278455,6.750208925,9.404711723,28.07469058
0.96867245,0.899823557,0.861912608,20.84289415
3.520884486,0.468596902,-0.533923268,70.96298553
0,1.89620769,1.89620769,0
0.333684492,-0.305537998,-0.387176514,81.77246463
0,-1.3891114,-1.3891114,0
4.704895761,-4.97636292,-8.045028687,78.82366706
0.03769543,0.003574223,0.004524231,16.72653481
2.927083684,-1.484424073,-0.213090464,36.62840161
0.156656913,0.044518438,0.065098349,11.79401608
0.354952577,0.138704547,-0.020355225,81.76538914
0.115757704,0.08619236,0.064727783,32.58085285
0.190110733,-0.83864596,-0.788009644,47.02048385
0.162896728,0.120107789,0.118766785,88.94492644
1.157106788,9.341647287,9.345766068,11.54815565
0.278630811,-0.142064195,-0.061637878,78.11050289
2.128184623,0.500514424,1.088867188,68.08268369
0.243688306,-0.059901308,-0.01335144,87.15477368
0.088927034,-0.085940252,-0.098434448,23.55829143
1.982694625,0.976145205,0.494979858,28.8788857
0,0.249237061,0.249237061,0
0.298898116,-0.239877296,-0.199615479,87.8503012
0.014914974,-0.011103557,-0.010231018,8.322085782
0.276426722,0.152893045,0.015151978,83.43682421
0.207427132,0.31067831,0.215759277,3.282583426
0.41324618,-0.260939165,0.013687134,82.33346117
0.289275607,0.623273214,0.738586426,32.11698176
0.287328302,0.013023304,0.02835083,83.20822088
0.237188361,0.083611673,0.062240601,84.14381649
4.350738154,0.667412599,0.478775024,80.18642308
2.608942215,2.040565571,2.336746216,50.99551105
0.300331513,0.08307312,0.093109131,70.58449321
0.534711114,1.2164939,1.306037068,9.211917005
0.142391812,-0.073704233,-0.15447998,43.138271
0.304590665,0.087031084,-0.00088501,88.03010564
4.440994375,2.299596695,2.023699045,42.73136606
0.332107866,-0.185158691,-0.003890991,41.16457788
0.434049396,-1.296038343,-1.259388566,16.3082071
0.136205685,-0.064007499,-0.026924133,89.17282349
0.323033122,0.810421443,0.911216736,49.2001153
0.262971085,0.061338889,-0.044975281,87.16960458
