IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4205607,0.060233127,0.410467965,0.395965576,3.181289898
4205609,0.352948023,8.829486847,8.886351109,4.194561185
4205611,0.898400593,9.405669891,9.450515747,0.698610245
4205612,0.010277918,0.1641939,0.163787842,7.774440707
4205616,0.476168395,0.248434151,0.165512085,87.33641979
4205631,1.059249399,1.924133301,1.547744751,6.576194263
4205635,0.181767264,-0.253488744,-0.207382202,83.80372335
4205639,0.533935789,0.439276531,0.386306763,89.48081992
4205652,0.165781556,-0.233332316,-0.119064331,0
4205655,0.532032748,-0.282327517,-0.280563354,62.77347793
4205657,0.019028622,0.053241291,0.051849365,0.785994836
4205660,0.280953484,0.505631886,0.48059082,66.21955672
4205661,3.89305174,1.941591738,0.788913548,82.77732739
4205663,0.388564093,-0.81481425,-1.07019043,0
4205664,0.56546449,0.381500003,0.305999994,20.54245439
4205666,0.393129343,0.246382432,0.061752319,87.6959882
4205668,0.314627262,-0.020379185,-0.008743286,89.50454872
4205672,0.281814444,0.067356873,0.009391785,88.33817345
4205674,0.264669402,-0.840369506,-0.845092773,39.01512074
4205678,0.056160043,-0.265203036,-0.254173279,7.624083953
4205679,0,-1.531999946,-1.531999946,0
4205681,0.136510654,-0.099292916,-0.131645203,88.75878051
4205684,0.117599722,0.027368945,0.033576965,67.56709589
4205690,0,-1.583764434,-1.583764434,0
4205694,0.21479607,0.095564683,0.081764221,85.41375042
4205695,0.134415502,-0.188498259,-0.206283569,63.48112863
4205696,0.062311335,-0.024394642,-0.043212891,6.333392965
4205699,0.293816385,-0.027397797,-0.038650513,86.0731645
4205703,0.146943427,0.688870667,0.670396924,7.832477193
4205704,0.293466827,0.067006568,0.012489319,89.40156394
4205705,0.820453991,0.081910526,0.147796631,30.12538446
4205709,0.363080253,0.062581391,0.042404175,85.99937861
4205710,1.985086506,-1.931323532,-1.861190796,82.06399568
4205712,0.115437862,-0.378498022,-0.372062683,22.33450469
4205716,0.208876131,-0.67792476,-0.628295898,34.55451559
4205720,0.165268926,0.049120948,0.091918945,74.0411044
4205722,0.227165533,0.730202046,0.737436652,33.95420421
4205725,0.154686892,0.942451879,0.997123718,19.6551847
4205728,0.517831058,-0.563627304,-0.831771851,88.05013882
4205731,0.155568089,0.04502878,0.062797546,87.82658169
4205736,0.404979391,0.059781802,-0.050476074,77.69926382
4205742,0.507857998,0.54540674,0.699996948,51.23225788
4205748,0.521357508,-0.271393401,-0.077087402,84.63377507
4205751,0.440457247,0.247567345,0.041313171,68.67166125
4205755,0.03247587,0.209897359,0.202796936,6.668552762
4205759,0.022154685,0.194490916,0.192604065,3.149546647
4205761,1.231524109,-3.009637549,-3.149572372,58.71465541
4205769,0.474580758,0.825298674,0.978591919,79.28823541
4205783,3.317840966,0.821888898,-0.621999979,84.27802687
4205788,0.553649483,0.529013919,0.815246582,73.16044569
4205790,1.782381649,2.02674232,2.290053844,42.33265065
4205798,0.402184872,0.627224045,0.765106201,75.68693207
4205800,0.428648278,0.576309989,0.777008057,33.25769268
4205801,0.044703996,-0.013067279,-0.023735046,22.70036631
4205808,0.495031722,-1.172422157,-1.142034173,12.8974758
4205809,3.361379464,7.046307517,8.587103844,82.98638274
4205811,0.263415001,-0.331453037,-0.23134613,73.00977514
4205815,4.169712736,1.983202777,-0.296282463,60.74472796
4205816,0.265034085,-0.244401279,-0.222869873,68.80979922
4205819,0.61112993,0.16787665,0.183250427,88.44971131
4205823,0.387513319,-0.10346575,-0.039108276,85.03682783
4205829,0.095852379,0.269874573,0.271270752,19.02145107
4205835,1.924569247,1.466172832,0.908999979,16.82498259
4205837,0,-2.977999926,-2.977999926,0
4205839,0.102642068,-0.00877517,-0.001693726,41.45026783
4205841,0,0.254318237,0.254318237,0
4205844,0.308884525,0.087116138,0.053771973,76.90851304
4205845,0.026418377,0.065419962,0.073509216,60.5084702
4205846,0.566882825,-0.702748523,-0.817749023,47.12418177
4205862,0,3.505218267,3.505218267,0
