Latitude,Longitude,Date
55.69275287,37.60802654,2018-09-14 09:02:19.363972
55.69547164,37.61050574,2018-09-14 09:02:46.533539
55.69792072,37.61278245,2018-09-14 09:03:04.772113
55.70037387,37.61507635,2018-09-14 09:03:50.952112
55.70226289,37.61644263,2018-09-14 09:04:17.715641
55.70121941,37.61160306,2018-09-14 09:05:47.680904
55.7019125,37.60600655,2018-09-14 09:06:20.709389
55.7028602,37.60285056,2018-09-14 09:06:44.720964
55.7028602,37.60285056,2018-09-14 09:06:47.845735
55.70477996,37.59589705,2018-09-14 09:07:12.472205
55.70603921,37.5915935,2018-09-14 09:07:51.473454
55.71317246,37.57869638,2018-09-14 09:09:53.720604
55.71532951,37.57546629,2018-09-14 09:10:14.983144
55.71733265,37.57137853,2018-09-14 09:10:40.417586
55.71889567,37.56633332,2018-09-14 09:11:21.375236
55.71569123,37.56488288,2018-09-14 09:12:18.180940
55.71407097,37.56872548,2018-09-14 09:13:36.131095
55.71378212,37.57227123,2018-09-14 09:21:36.195330
55.71378212,37.57227123,2018-09-14 09:21:36.726456
55.71382068,37.57221406,2018-09-14 09:26:39.401640
55.71382068,37.57221406,2018-09-14 19:10:24.572334
55.7135187,37.56776816,2018-09-14 19:10:31.698058
55.71673452,37.56862778,2018-09-14 19:11:24.920776
55.71578897,37.57369252,2018-09-14 19:12:02.720830
55.71351437,37.57772194,2018-09-14 19:12:55.552024
55.71006797,37.58141957,2018-09-14 19:14:21.009395
55.70750169,37.58098283,2018-09-14 19:17:33.383919
55.70923183,37.583357,2018-09-14 19:21:01.374891
55.71171535,37.58719898,2018-09-14 19:21:22.597049
55.71457339,37.59089464,2018-09-14 19:21:43.163094
55.71706815,37.59434597,2018-09-14 19:22:05.137426
55.71915524,37.5966191,2018-09-14 19:22:37.115236
55.72216471,37.60418486,2018-09-14 19:25:08.962512
55.72186899,37.60469022,2018-09-14 19:27:19.865027
55.72186899,37.60469022,2018-09-14 22:52:55.546754
55.72186899,37.60469022,2018-09-14 22:52:55.734284
55.71221002,37.58761564,2018-09-14 22:53:37.965985
55.71069473,37.58549477,2018-09-14 22:54:09.146516
55.71022572,37.58480813,2018-09-14 22:54:54.964942
55.71022572,37.58480813,2018-09-14 22:57:23.309526
55.69088082,37.57531455,2018-09-14 22:58:33.521509
55.69088082,37.57531455,2018-09-14 23:00:07.896816
55.6801072,37.56498094,2018-09-14 23:00:43.329496
55.67749758,37.56223902,2018-09-14 23:02:02.578734
55.67483072,37.55938489,2018-09-14 23:02:26.516020
55.67240217,37.55673247,2018-09-14 23:02:52.986184
55.669927,37.55416114,2018-09-14 23:03:22.378710
55.66701313,37.55096315,2018-09-14 23:03:49.581145
55.66444734,37.54822478,2018-09-14 23:04:45.651065
55.661722,37.5453194,2018-09-14 23:05:07.143617
55.65870909,37.54209001,2018-09-14 23:05:29.507255
55.65606213,37.53926777,2018-09-14 23:05:59.322081
55.65306602,37.5360281,2018-09-14 23:06:27.668856
55.65078325,37.53356538,2018-09-14 23:08:29.046157
55.64803878,37.5306633,2018-09-14 23:08:55.496627
55.64502352,37.52783405,2018-09-14 23:09:24.857408
55.64181009,37.52558165,2018-09-14 23:10:48.636838
55.63901853,37.52362402,2018-09-14 23:11:23.455283
55.63624091,37.5216662,2018-09-14 23:11:55.903374
55.63351551,37.51984552,2018-09-14 23:12:45.245771
55.63014223,37.51732417,2018-09-14 23:13:06.622666
55.62763362,37.51462147,2018-09-14 23:14:41.444174
55.62465741,37.51126472,2018-09-14 23:15:03.057576
55.62188817,37.50814422,2018-09-14 23:15:27.907561
55.61870418,37.50432869,2018-09-14 23:15:48.330642
55.61556906,37.50010313,2018-09-14 23:16:06.786091
55.61193301,37.49309359,2018-09-14 23:16:41.188408
55.60928919,37.48901745,2018-09-14 23:17:01.887086
55.60588249,37.48670796,2018-09-14 23:17:20.109977
55.60224469,37.48393043,2018-09-14 23:17:37.610953
55.59877544,37.48144689,2018-09-14 23:17:59.769794
55.59519358,37.47884185,2018-09-14 23:18:17.652097
55.59220616,37.47679963,2018-09-14 23:18:37.059397
55.58944044,37.47450823,2018-09-14 23:18:58.078750
55.58635998,37.47230165,2018-09-14 23:19:21.070479
55.58323192,37.46934749,2018-09-14 23:19:42.518491
55.57994692,37.46864613,2018-09-14 23:20:48.264900
55.5771256,37.47085234,2018-09-14 23:22:18.210270
55.57410761,37.47318942,2018-09-14 23:22:49.711604
55.57088056,37.47554515,2018-09-14 23:23:18.368776
55.56826369,37.47795193,2018-09-14 23:24:38.651274
55.56772423,37.47963988,2018-09-14 23:24:54.784394
55.56654946,37.48452561,2018-09-14 23:26:06.346995
55.56781542,37.48759205,2018-09-14 23:36:07.021164
55.56781542,37.48759205,2018-09-15 00:22:46.414674
55.56781542,37.48759205,2018-09-15 00:22:46.977163
55.56765893,37.47913077,2018-09-15 00:22:53.821204
55.57034165,37.47622731,2018-09-15 00:24:05.187484
55.57358894,37.47372636,2018-09-15 00:24:44.329662
55.57642512,37.47153304,2018-09-15 00:25:15.575582
55.57972156,37.46900956,2018-09-15 00:25:41.546676
55.58304362,37.4701443,2018-09-15 00:26:22.523620
55.58723364,37.47399496,2018-09-15 00:26:51.392529
55.59122754,37.47651051,2018-09-15 00:27:13.784039
55.59456893,37.47881415,2018-09-15 00:27:32.417544
55.59789951,37.48114471,2018-09-15 00:27:53.481154
55.60108152,37.48333714,2018-09-15 00:28:13.978785
55.60435828,37.48569693,2018-09-15 00:28:33.707983
55.60719809,37.487733,2018-09-15 00:28:53.982019
55.61038783,37.49061249,2018-09-15 00:29:19.689410
55.61307261,37.4958241,2018-09-15 00:29:42.962999
55.61569252,37.50041277,2018-09-15 00:30:04.057268
55.61854811,37.50427288,2018-09-15 00:30:25.584499
55.62116687,37.50738797,2018-09-15 00:30:51.032200
55.62410935,37.51088339,2018-09-15 00:31:10.273464
55.62657991,37.51377434,2018-09-15 00:31:46.736851
55.63004656,37.51750183,2018-09-15 00:32:30.098037
55.63359515,37.52010472,2018-09-15 00:32:57.601340
55.63642897,37.52206722,2018-09-15 00:33:37.519000
55.63938523,37.52416478,2018-09-15 00:34:03.333768
55.6424634,37.52628526,2018-09-15 00:34:43.862930
55.64126185,37.53102819,2018-09-15 00:35:13.156194
55.63974843,37.5367062,2018-09-15 00:35:48.194322
55.63845279,37.53736005,2018-09-15 00:36:11.681951
55.63934332,37.53790366,2018-09-15 00:43:11.723830
55.63934332,37.53790366,2018-09-15 09:25:23.477728
55.63934332,37.53790366,2018-09-15 09:25:31.041296
55.63934332,37.53790366,2018-09-15 09:25:31.275676
55.64281313,37.52720861,2018-09-15 09:25:40.865207
55.71049198,37.60348115,2018-09-15 09:51:04.507783
55.71049198,37.60348115,2018-09-15 09:51:04.679661
55.71081298,37.60385052,2018-09-15 09:55:44.728854
55.75725692,37.61456355,2018-09-15 10:01:47.160596
55.75725692,37.61456355,2018-09-15 10:01:47.332479
55.75897305,37.61269569,2018-09-15 11:46:01.926999
55.75897305,37.61269569,2018-09-15 11:46:02.302005
55.75831019,37.61762345,2018-09-15 11:46:10.446497
55.75828936,37.61765721,2018-09-15 11:50:26.056623
55.64288606,37.5265605,2018-09-15 12:17:19.060990
55.64570758,37.52871222,2018-09-15 12:19:25.243691
55.64519987,37.53357084,2018-09-15 12:20:06.123312
55.64367566,37.53835507,2018-09-15 12:20:38.526100
55.64069327,37.53943722,2018-09-15 12:21:23.524683
55.64044468,37.53407935,2018-09-15 12:22:00.550006
55.63974934,37.53242123,2018-09-15 12:31:06.636682
55.63974934,37.53242123,2018-09-15 12:36:42.085719
55.63974934,37.53242123,2018-09-15 12:36:42.257625
55.64167244,37.54031033,2018-09-15 12:37:21.565838
55.64427506,37.54274564,2018-09-15 12:37:50.570605
55.64676955,37.54561263,2018-09-15 12:39:20.842179
55.64925241,37.54956193,2018-09-15 12:39:45.774578
55.65108086,37.55102672,2018-09-15 12:41:07.057875
55.65108086,37.55102672,2018-09-15 12:42:14.022056
55.65459861,37.54233895,2018-09-15 12:42:35.289624
55.65614841,37.53730031,2018-09-15 12:43:58.180852
55.65677858,37.53146699,2018-09-15 12:44:22.604560
55.65959606,37.53167206,2018-09-15 12:45:12.247729
55.66135262,37.53620927,2018-09-15 12:45:43.905482
55.66391986,37.54012941,2018-09-15 12:46:08.770033
55.66602934,37.54125976,2018-09-15 12:47:03.365192
55.66904141,37.54199908,2018-09-15 12:48:07.319831
55.66841947,37.5370529,2018-09-15 12:49:17.281479
55.6688342,37.53136746,2018-09-15 12:49:47.325838
55.67155433,37.52863564,2018-09-15 12:50:16.051889
55.67367878,37.52408136,2018-09-15 12:52:31.535162
55.67592032,37.52107874,2018-09-15 12:53:19.458210
55.67817771,37.52389172,2018-09-15 12:55:14.541974
55.67778499,37.52433387,2018-09-15 13:06:29.869799
55.67778499,37.52433387,2018-09-15 14:43:05.580927
55.67778499,37.52433387,2018-09-15 14:43:05.752811
55.67543248,37.52061382,2018-09-15 14:43:05.784065
55.67361033,37.52423086,2018-09-15 14:50:10.783525
55.67159663,37.52854549,2018-09-15 14:50:42.105898
55.66881152,37.53140221,2018-09-15 14:51:09.637125
55.66833982,37.53661124,2018-09-15 14:51:38.626601
55.66861834,37.54175487,2018-09-15 14:52:12.559551
55.66562577,37.54103053,2018-09-15 14:53:05.100505
55.66508545,37.54072703,2018-09-15 14:53:11.669468
55.66226755,37.53799017,2018-09-15 14:53:39.245704
55.66030702,37.53374576,2018-09-15 14:54:13.305318
55.65832039,37.52909655,2018-09-15 14:54:43.621947
55.65644971,37.5335632,2018-09-15 14:56:25.265905
55.65409379,37.53712095,2018-09-15 14:57:11.003488
55.65090569,37.53369634,2018-09-15 14:58:19.992102
55.64787118,37.53048387,2018-09-15 14:58:45.507993
55.64496435,37.52779185,2018-09-15 14:59:43.121446
55.64175964,37.5291702,2018-09-15 15:01:59.632106
55.64018193,37.53506077,2018-09-15 15:02:28.128277
55.63916818,37.53782793,2018-09-15 15:13:08.868808
55.63916818,37.53782793,2018-09-16 09:52:53.777142
55.64157851,37.52978979,2018-09-16 09:52:56.717513
55.64492826,37.52804909,2018-09-16 09:53:29.935053
55.64779125,37.53064938,2018-09-16 09:53:54.967424
55.65094041,37.53394174,2018-09-16 09:54:45.337612
55.65376796,37.5369964,2018-09-16 09:55:36.554011
55.6559961,37.5395129,2018-09-16 09:55:57.434600
55.65918435,37.54295055,2018-09-16 09:56:19.937195
55.66219339,37.54613658,2018-09-16 09:56:43.376687
55.66520441,37.54932866,2018-09-16 09:57:32.891943
55.66794794,37.5523175,2018-09-16 09:58:22.709948
55.67053049,37.55507901,2018-09-16 09:58:52.684888
55.6712642,37.55972695,2018-09-16 09:59:46.562518
55.67255535,37.56012895,2018-09-16 10:08:50.494461
55.67255535,37.56012895,2018-09-16 11:41:30.520474
55.67255535,37.56012895,2018-09-16 11:41:33.254936
55.67255535,37.56012895,2018-09-16 11:41:35.880018
55.67767381,37.56314915,2018-09-16 11:41:36.083123
55.68108354,37.56650596,2018-09-16 11:42:07.303943
55.68388837,37.56953137,2018-09-16 11:43:13.063549
55.68653098,37.57237817,2018-09-16 11:43:44.120917
55.69106381,37.57536943,2018-09-16 11:45:09.128192
55.6940874,37.57668828,2018-09-16 11:45:38.811623
55.69682318,37.57748248,2018-09-16 11:46:00.634978
55.69892036,37.57846581,2018-09-16 11:46:32.382189
55.70375113,37.57983524,2018-09-16 11:47:46.756926
55.70649425,37.58058474,2018-09-16 11:48:00.471114
55.7077352,37.58073212,2018-09-16 11:49:34.299160
55.7077352,37.58073212,2018-09-16 11:49:34.502279
55.7077352,37.58073212,2018-09-16 11:49:34.533620
55.7135618,37.589439,2018-09-16 11:49:54.871850
55.71575368,37.59225319,2018-09-16 11:50:12.599219
55.71924332,37.59720204,2018-09-16 11:50:44.136490
55.7221424,37.60166648,2018-09-16 11:51:07.573219
55.72198528,37.60445413,2018-09-16 11:58:16.523003
55.72198528,37.60445413,2018-09-16 17:14:25.218153
55.72198528,37.60445413,2018-09-16 17:14:25.265022
55.71503504,37.59133433,2018-09-16 17:14:35.843767
55.71189845,37.5871483,2018-09-16 17:14:48.127355
55.70963194,37.58376183,2018-09-16 17:15:09.414061
55.70735511,37.57946784,2018-09-16 17:15:32.655047
55.70451273,37.58001697,2018-09-16 17:16:33.245638
55.70055069,37.57860382,2018-09-16 17:17:24.405260
55.69757574,37.57754672,2018-09-16 17:17:47.599083
55.69434152,37.57639619,2018-09-16 17:18:23.839971
55.69082724,37.57515834,2018-09-16 17:18:45.235360
55.68793898,37.57341726,2018-09-16 17:20:14.617486
55.68528489,37.57058129,2018-09-16 17:21:04.363279
55.68250431,37.56758278,2018-09-16 17:21:50.234188
55.67978893,37.56463451,2018-09-16 17:22:16.675490
55.67690317,37.56163089,2018-09-16 17:24:00.875028
55.67446227,37.55898168,2018-09-16 17:24:29.723591
55.67174736,37.55601711,2018-09-16 17:24:56.028914
55.66891025,37.55306695,2018-09-16 17:25:48.768960
55.6660622,37.54993109,2018-09-16 17:26:12.178020
55.66290497,37.54658711,2018-09-16 17:28:08.743976
55.6603455,37.54384453,2018-09-16 17:28:28.709295
55.65756941,37.54086124,2018-09-16 17:28:55.084705
55.65441703,37.53746387,2018-09-16 17:29:26.144886
55.65074401,37.53352341,2018-09-16 17:31:17.336240
55.64802307,37.53064636,2018-09-16 17:31:44.411837
55.64522505,37.52800344,2018-09-16 17:32:29.820122
55.64179101,37.52905227,2018-09-16 17:34:04.439020
55.64048273,37.53393769,2018-09-16 17:35:00.599889
55.64046666,37.5328477,2018-09-16 17:41:10.143538
55.64046666,37.5328477,2018-09-16 18:05:20.478033
55.64046666,37.5328477,2018-09-16 18:05:20.728040
55.63906973,37.53881595,2018-09-16 18:05:20.759284
55.6390901,37.53781825,2018-09-16 18:10:26.948492
55.6390901,37.53781825,2018-09-16 22:12:11.208222
55.6390901,37.53781825,2018-09-16 22:12:11.387363
55.6390901,37.53781825,2018-09-16 22:12:11.415483
55.63442252,37.53212473,2018-09-16 22:12:53.562689
55.63260741,37.52807503,2018-09-16 22:13:33.639472
55.63362619,37.52347984,2018-09-16 22:14:00.540867
55.63236362,37.51902926,2018-09-16 22:17:13.018003
55.62977084,37.51696645,2018-09-16 22:17:37.534869
55.62977084,37.51696645,2018-09-16 22:17:40.613182
55.62695189,37.51400124,2018-09-16 22:18:21.516671
55.62410454,37.51071717,2018-09-16 22:18:39.501430
55.62171081,37.50791992,2018-09-16 22:18:59.643228
55.61852812,37.50416676,2018-09-16 22:19:20.303076
55.61546933,37.49994453,2018-09-16 22:19:38.668192
55.61313276,37.49552465,2018-09-16 22:19:57.019651
55.61065729,37.49092074,2018-09-16 22:20:17.303049
55.60732589,37.48768439,2018-09-16 22:20:35.306901
55.60396471,37.48520679,2018-09-16 22:20:53.934471
55.60049999,37.48272174,2018-09-16 22:22:23.815659
55.58438456,37.47082153,2018-09-16 22:22:41.643008
55.58209493,37.46782752,2018-09-16 22:23:01.383875
55.57900585,37.46944747,2018-09-16 22:25:12.866412
55.57593283,37.47173554,2018-09-16 22:26:18.046447
55.57316061,37.4738352,2018-09-16 22:26:47.807774
55.57062674,37.47585337,2018-09-16 22:27:41.976678
55.56801134,37.47855622,2018-09-16 22:28:07.821218
55.56702291,37.48342975,2018-09-16 22:28:32.348101
55.56729009,37.4872996,2018-09-16 22:30:15.204306
55.56729009,37.4872996,2018-09-16 22:30:16.342612
55.56769887,37.48722827,2018-09-16 22:38:42.530014
55.56769887,37.48722827,2018-09-16 22:44:21.655924
55.56769887,37.48722827,2018-09-16 22:44:21.812246
55.57254683,37.47451386,2018-09-16 22:45:15.093510
55.57544311,37.47233349,2018-09-16 22:45:47.913136
55.5787774,37.4697432,2018-09-16 22:46:17.357879
55.58177846,37.46849728,2018-09-16 22:46:50.887861
55.58211871,37.46895826,2018-09-16 22:46:51.075298
55.58456998,37.472009,2018-09-16 22:47:39.386582
55.58770016,37.47430529,2018-09-16 22:48:04.693611
55.59095111,37.47642911,2018-09-16 22:48:31.559961
55.5937779,37.47827727,2018-09-16 22:48:54.517984
55.59699737,37.4805451,2018-09-16 22:49:22.066375
55.60064692,37.48302215,2018-09-16 22:49:42.835918
55.60356684,37.48509751,2018-09-16 22:50:02.247122
55.60691148,37.48761004,2018-09-16 22:50:22.436689
55.60980733,37.48980179,2018-09-16 22:50:44.314781
55.61210746,37.494095,2018-09-16 22:51:06.331935
55.61461558,37.49871791,2018-09-16 22:51:28.225739
55.61704674,37.50237803,2018-09-16 22:51:55.361138
55.61961325,37.50562303,2018-09-16 22:52:20.063053
55.62242912,37.50898928,2018-09-16 22:52:42.106360
55.62534669,37.51238814,2018-09-16 22:53:07.842856
55.62911034,37.51660853,2018-09-16 22:54:38.396977
55.63202179,37.51902008,2018-09-16 22:55:02.639817
55.63501916,37.52105919,2018-09-16 22:55:26.622734
55.63821518,37.52333803,2018-09-16 22:55:50.645602
55.64137734,37.52555296,2018-09-16 22:56:15.700963
55.64131944,37.53081316,2018-09-16 22:58:09.627101
55.64009241,37.53539498,2018-09-16 22:58:34.224004
55.63916659,37.53776989,2018-09-16 23:05:49.185064
55.63916659,37.53776989,2018-09-17 08:24:49.609511
55.63916659,37.53776989,2018-09-17 08:24:50.001322
55.64160643,37.54030788,2018-09-17 08:24:51.581990
55.64411178,37.54259527,2018-09-17 08:26:29.220362
55.64666283,37.5454436,2018-09-17 08:28:48.076449
55.649422,37.54977068,2018-09-17 08:29:13.212493
55.6520243,37.551628,2018-09-17 08:31:25.597326
55.65406014,37.55496011,2018-09-17 08:31:56.101301
55.65710753,37.55432024,2018-09-17 08:32:28.694880
55.65783923,37.54883912,2018-09-17 08:33:00.230784
55.65974894,37.55231794,2018-09-17 08:33:39.294216
55.6613179,37.55730695,2018-09-17 08:34:09.379569
55.66299577,37.55278276,2018-09-17 08:35:13.619831
55.66541005,37.54954894,2018-09-17 08:37:02.393616
55.66778711,37.55214311,2018-09-17 08:38:22.665966
55.67031637,37.55485374,2018-09-17 08:39:35.238127
55.67314343,37.55794714,2018-09-17 08:40:00.771425
55.67594085,37.56091305,2018-09-17 08:40:34.306015
55.67880705,37.56191797,2018-09-17 08:42:30.085620
55.68106791,37.55797503,2018-09-17 08:42:57.419776
55.6832509,37.55371536,2018-09-17 08:43:43.465949
55.68528753,37.55018601,2018-09-17 08:44:54.091981
55.68711455,37.54705066,2018-09-17 08:54:50.412865
55.68913567,37.54345558,2018-09-17 08:55:41.623499
55.69138574,37.53956241,2018-09-17 08:56:19.246753
55.69356539,37.53587073,2018-09-17 08:58:49.520674
55.6960153,37.53202899,2018-09-17 08:59:13.583825
55.69833306,37.52903251,2018-09-17 09:03:43.886501
55.69949853,37.53142802,2018-09-17 09:13:17.557297
55.69949853,37.53142802,2018-09-17 10:27:58.568444
55.69949853,37.53142802,2018-09-17 10:27:58.796984
55.69820389,37.5362868,2018-09-17 10:33:44.956025
55.69940812,37.53415427,2018-09-17 10:36:00.723340
55.69940812,37.53415427,2018-09-17 10:40:05.799313
55.69940812,37.53415427,2018-09-17 10:40:06.080575
55.70083602,37.53346084,2018-09-17 10:45:24.678895
55.70297361,37.53735607,2018-09-17 10:46:11.305617
55.70222292,37.54273455,2018-09-17 10:47:50.635820
55.70175819,37.54768039,2018-09-17 10:56:00.352635
55.70258584,37.54852727,2018-09-17 10:58:49.347635
55.70533634,37.55267963,2018-09-17 11:01:31.514848
55.71744573,37.57122366,2018-09-17 11:02:20.408896
55.71571774,37.57640229,2018-09-17 11:03:27.348510
55.71362586,37.57516955,2018-09-17 11:04:38.617554
55.71398855,37.56881614,2018-09-17 11:06:54.251204
55.7182778,37.57062425,2018-09-17 11:14:56.335757
55.71771541,37.57169844,2018-09-17 11:16:51.275560
55.71367336,37.57451274,2018-09-17 11:18:06.475373
55.71450221,37.56600492,2018-09-17 11:19:55.708547
55.71270799,37.56967561,2018-09-17 11:26:02.428544
55.71379341,37.57233506,2018-09-17 11:36:56.498062
55.69570635,37.59331964,2018-09-17 11:40:05.473205
55.71301376,37.57258919,2018-09-17 11:45:21.401807
55.71301376,37.57258919,2018-09-17 16:10:46.159427
55.71416592,37.56831626,2018-09-17 16:10:58.177096
55.71503924,37.56700169,2018-09-17 16:15:49.101241
55.71503924,37.56700169,2018-09-17 16:18:04.166969
55.71503924,37.56700169,2018-09-17 16:18:04.322949
55.71376473,37.577265,2018-09-17 16:19:44.527307
55.71014182,37.58167321,2018-09-17 16:20:45.444672
55.70824548,37.57796547,2018-09-17 16:21:55.406526
55.7060496,37.58061916,2018-09-17 16:24:11.453396
55.70321566,37.57956048,2018-09-17 16:25:50.225467
55.7000472,37.57842207,2018-09-17 16:26:51.668922
55.69714423,37.5773937,2018-09-17 16:30:55.010137
55.69400481,37.57627704,2018-09-17 16:31:27.320676
55.69057569,37.57508897,2018-09-17 16:31:55.592648
55.68781419,37.57339985,2018-09-17 16:32:44.243105
55.68587922,37.57133715,2018-09-17 16:33:13.294434
55.68587922,37.57133715,2018-09-17 16:33:16.138296
55.68324765,37.56838356,2018-09-17 16:34:44.611309
55.68068899,37.56561421,2018-09-17 16:35:31.524309
55.67810539,37.56284577,2018-09-17 16:36:46.872244
55.67557225,37.56020095,2018-09-17 16:37:19.220816
55.67295752,37.55737793,2018-09-17 16:38:17.856836
55.67014694,37.55438785,2018-09-17 16:40:09.324546
55.66754515,37.55163649,2018-09-17 16:40:45.675465
55.66509977,37.54892394,2018-09-17 16:41:23.674806
55.66205241,37.54619219,2018-09-17 16:41:49.365207
55.6592464,37.54266554,2018-09-17 16:43:03.241758
55.65764058,37.54093904,2018-09-17 16:44:28.522688
55.65764058,37.54093904,2018-09-17 16:46:55.411714
55.65178215,37.53473116,2018-09-17 16:47:17.584237
55.64921188,37.53193219,2018-09-17 16:49:10.616324
55.64627534,37.52890932,2018-09-17 16:49:35.248156
55.64286088,37.52632002,2018-09-17 16:51:39.859932
55.64131344,37.53083554,2018-09-17 16:52:33.831626
55.63990581,37.53609162,2018-09-17 16:53:16.603532
55.63918985,37.53799679,2018-09-17 17:02:00.636327
55.63918985,37.53799679,2018-09-18 08:25:40.328517
55.63906295,37.5380022,2018-09-18 08:25:41.156668
55.63949734,37.54631505,2018-09-18 08:28:51.912746
55.64130829,37.55039151,2018-09-18 08:29:45.783717
55.64284196,37.55566314,2018-09-18 08:30:10.609389
55.64454235,37.55984814,2018-09-18 08:30:33.470830
55.64730529,37.56236325,2018-09-18 08:31:31.645092
55.65095126,37.56526178,2018-09-18 08:33:25.133098
55.65372304,37.5680714,2018-09-18 08:33:51.655438
55.65740502,37.57201278,2018-09-18 08:36:32.547058
55.66035893,37.57519517,2018-09-18 08:39:31.422997
55.66270193,37.57767332,2018-09-18 08:41:56.497894
55.66393807,37.57900667,2018-09-18 08:43:59.760064
55.66393807,37.57900667,2018-09-18 08:44:03.745328
55.66664988,37.5819136,2018-09-18 08:45:48.405617
55.66914283,37.58447939,2018-09-18 08:48:17.690504
55.6716095,37.58720292,2018-09-18 08:49:09.866184
55.67388809,37.58976738,2018-09-18 08:51:09.244517
55.67658324,37.59266887,2018-09-18 08:54:53.325426
55.67677057,37.5928713,2018-09-18 08:55:42.741869
55.67924541,37.59547343,2018-09-18 09:00:00.317155
55.68204246,37.59818276,2018-09-18 09:01:25.326008
55.68491317,37.60075243,2018-09-18 09:02:33.385110
55.68806267,37.60383529,2018-09-18 09:04:08.929220
55.69067173,37.60622164,2018-09-18 09:05:45.901223
55.69358747,37.60878844,2018-09-18 09:06:55.476555
55.69671258,37.61166802,2018-09-18 09:07:22.581076
55.69958834,37.61432793,2018-09-18 09:07:53.651978
55.70367518,37.61676706,2018-09-18 09:08:21.248853
55.70144572,37.61267961,2018-09-18 09:09:22.633967
55.70142988,37.60754039,2018-09-18 09:10:07.611279
55.70292986,37.60298068,2018-09-18 09:10:46.631080
55.70411213,37.59838966,2018-09-18 09:11:14.621667
55.70542679,37.59388631,2018-09-18 09:11:54.640448
55.71396554,37.57209751,2018-09-18 09:25:40.189097
55.71400858,37.57222707,2018-09-18 09:26:06.067117
55.71400858,37.57222707,2018-09-18 16:13:22.240550
55.71529389,37.56593619,2018-09-18 16:13:23.771820
55.71645121,37.57195456,2018-09-18 16:14:10.143616
55.71454205,37.57629061,2018-09-18 16:15:10.645526
55.71019114,37.58176189,2018-09-18 16:16:01.257450
55.70734823,37.57945551,2018-09-18 16:17:09.868406
55.70437128,37.57996719,2018-09-18 16:20:29.786988
55.70155869,37.57902087,2018-09-18 16:23:21.966661
55.6987245,37.57795304,2018-09-18 16:23:54.255278
55.69551426,37.57681333,2018-09-18 16:24:20.865490
55.69245534,37.57573934,2018-09-18 16:24:46.569268
55.68878813,37.57428084,2018-09-18 16:25:32.474944
55.68628686,37.57165289,2018-09-18 16:26:26.627788
55.68342517,37.56857612,2018-09-18 16:26:54.632746
55.68082414,37.56576079,2018-09-18 16:28:24.601202
55.67835425,37.56308178,2018-09-18 16:29:07.033901
55.675133,37.55971471,2018-09-18 16:29:34.750411
55.67250993,37.5568501,2018-09-18 16:31:36.527826
55.67012841,37.55438594,2018-09-18 16:34:06.251689
55.66661289,37.5505128,2018-09-18 16:35:10.230091
55.6636088,37.54734021,2018-09-18 16:35:38.873472
55.66038897,37.54389108,2018-09-18 16:36:01.845277
55.65777184,37.54108253,2018-09-18 16:36:26.301638
55.65497107,37.53809492,2018-09-18 16:38:08.782006
55.65264011,37.53557346,2018-09-18 16:40:13.731076
55.64988259,37.53261042,2018-09-18 16:41:04.981749
55.64684757,37.52943012,2018-09-18 16:41:37.589303
55.64386748,37.5270316,2018-09-18 16:42:05.594456
55.64214607,37.52772599,2018-09-18 16:43:21.860197
55.64090801,37.53234989,2018-09-18 16:43:52.566075
55.63962684,37.5372384,2018-09-18 16:44:28.104836
55.63903855,37.53821027,2018-09-18 16:54:00.454054
55.63903855,37.53821027,2018-09-18 18:23:36.033470
55.63903855,37.53821027,2018-09-18 18:23:37.248504
55.63965217,37.53711826,2018-09-18 18:26:49.321037
55.6392072,37.53774743,2018-09-18 18:36:08.011810
55.6392072,37.53774743,2018-09-19 09:09:20.871136
55.63830725,37.53875035,2018-09-19 09:09:32.281234
55.63854758,37.53843122,2018-09-19 09:32:12.692220
55.63854758,37.53843122,2018-09-19 09:32:12.864100
55.64524393,37.54359854,2018-09-19 09:33:41.860639
55.64789448,37.54738429,2018-09-19 09:34:06.514675
55.650212,37.5504824,2018-09-19 09:34:43.772667
55.65256839,37.54708495,2018-09-19 09:37:02.750049
55.65445704,37.54261349,2018-09-19 09:37:28.693393
55.65619484,37.53697811,2018-09-19 09:38:34.840615
55.65683968,37.53090493,2018-09-19 09:38:56.862783
55.65959496,37.53166927,2018-09-19 09:40:02.534969
55.66130531,37.53611844,2018-09-19 09:40:43.732803
55.66324329,37.53977605,2018-09-19 09:41:17.956669
55.66644319,37.54148739,2018-09-19 09:42:53.270873
55.66843633,37.54230742,2018-09-19 09:43:21.055195
55.6712023,37.54212155,2018-09-19 09:43:58.267516
55.67445566,37.5423764,2018-09-19 09:45:13.010702
55.67665504,37.53765434,2018-09-19 09:46:49.599040
55.67836512,37.53396372,2018-09-19 09:47:49.050611
55.68115757,37.53540876,2018-09-19 09:49:02.224663
55.68326204,37.53851178,2018-09-19 09:52:40.572789
55.68541065,37.54170533,2018-09-19 09:55:30.048933
55.68752135,37.54487736,2018-09-19 09:57:04.583994
55.68963901,37.54835729,2018-09-19 09:59:11.255193
55.69195515,37.55236749,2018-09-19 10:01:09.946290
55.69409578,37.55614197,2018-09-19 10:02:54.529550
55.69670115,37.55385911,2018-09-19 10:04:25.765306
55.69863492,37.55051158,2018-09-19 10:04:51.896521
55.70179901,37.54781476,2018-09-19 10:05:46.563444
55.704176,37.55103408,2018-09-19 10:06:27.034054
