Id,IncomingTrackId,RichTrackId,TrackLength,NumberOfPoints,TotalDistance,mean_acc_z_small,mean_gyro_z_small,std_acc_z_small,std_gyro_z_small,mean_acc,mean_gyro,std_acc,std_gyro,Isbicycle,a_m23_m20,a_m20_m17,a_m17_m14,a_m14_m11,a_m11_m8,a_m8_m5,a_m5_m2,a_m2_1,a_1_4,a_4_7,a_7_10,a_10_13,a_13_16,a_16_19,a_19_22,a_22_25,acc_mean,acc_median,acc_neg_mean,acc_neg_median,acc_neg_std,acc_pos_mean,acc_pos_median,acc_pos_std,acc_std,mv_d_10_100,mv_d_100_250,mv_d_250_500,mv_d_500_1000,mv_d_1000_1500,mv_d_1500_2033,mv_d_2033_3033,mv_d_3033_4033,mv_d_4033_10000,mv_d_10000_20000,mv_d_20000_30000,mv_d_30000_60000,mv_d_60000_180000,nstops,pedestrian_dist,rel_move_len_median,rel_move_len_std,rel_stand_time,rel_stand_time_median,rel_stand_time_std,speed_max,speed_mean,speed_median,speed_std,st_t_5_10,st_t_10_25,st_t_25_40,st_t_40_60,st_t_60_90,st_t_90_120,st_t_120_180,st_t_180_600,total_dist,total_secs,v_0_5,v_5_10,v_10_15,v_15_20,v_20_25,v_25_30,v_30_35,v_35_40,v_40_45,v_45_50,v_50_55,v_55_60,v_60_65,v_65_70,v_70_75,v_75_80,v_80_85,v_85_100,v_100_130,v_130_160,v_160_300,day2,height_max2,height_mean2,height_median2,height_min2,height_std2,hour2,minute2,rel_overspeed_max2,rel_overspeed_mean2,rel_overspeed_median2,rel_overspeed_std2,rel_urban2,weekday2,IsTaxi,IsMotocycle
53716,3559260,1583834,10,0,112.2227461,0,0.008469181,0,0.043804575,0.886009699,-0.020828094,0.091894173,0.040530455,False,0,0,0,0,0.001890359,0.004410838,0.031821046,0.257403907,0.020163831,0.010712035,0.004725898,0.001260239,0.00094518,0,0,0,0.031063242,0,2.662244716,2.35799855,1.911013723,3.577090698,2.322005,3.636895851,2.475517941,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,573.3509571,0.005143222,0,0,0,0,92.808,20.70577859,1.26,27.62730461,0,0,0,0,0,0,0,0,6719.50339,1252,0.021258134,0.001735358,0.003036876,0.003470716,0.009110629,0.009544469,0.006941432,0.00867679,0.011279826,0.015618221,0.019522777,0.020390456,0.02472885,0.019522777,0.010412148,0.007375271,0.003904555,0.001156905,0,0,0,6,72265,2644.920308,0,-3902,8887.568644,10,39,1,1,1,0,0,0,0,True
53859,3559611,1583977,0,0,0,0.923470777,0.012386025,0.104967865,0.038133406,0.951427375,0.019873975,0.054458893,0.038570166,False,0.000132485,0.000132485,0,0,0,0.000794913,0.009671436,0.297032326,0.024377318,0.000927398,0.000132485,0,0,0,0,0.000132485,0.036680047,0,1.275429269,0.86399945,1.709122238,1.155879151,0.7919973,2.464902132,1.512682356,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.451579965,0,0,0.013537906,0.006768953,0.000451264,59.148,18.77807429,12.95999965,18.93728311,0,0.066666667,0,0,0,0,0,0,13134.30443,2216,0.075293057,0.007213706,0.006402164,0.006041479,0.006943192,0.013345356,0.017763751,0.021460775,0.024616772,0.01361587,0.006853021,0.000450857,0,0,0,0,0,0,0,0,0,6,77381,10566.02677,0,0,20288.74221,10,58,1,1,1,0,0,0,0,True
53879,3559645,1583995,13,5,280.986136,0.876994004,-0.005054807,0.125266534,0.047373703,0.866816704,-0.000979113,0.198729027,0.045159517,False,0,0,0.000143062,0.000143062,0.000858369,0.00286123,0.019170243,0.267381974,0.036194564,0.005722461,0.000858369,0,0,0,0,0,-0.00816501,0,1.70411446,1.182,1.793869345,1.545727608,1.06199805,1.536276201,1.599106092,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,5,90.54706974,1,0,0.066267832,0.010584445,0.008094171,90.576,25.42486812,26.532,21.36508716,0,0.04,0.013333333,0,0.006666667,0,0,0,17845.58456,2423,0.046108374,0.006009852,0.007192118,0.009852217,0.011625616,0.014679803,0.014285714,0.019605911,0.016650246,0.018522167,0.015763547,0.013300493,0.003251232,0.001477833,0.000788177,0.000689655,0,6.57E-05,0,0,0,6,100519,13051.87775,0,0,23895.85285,10,58,1,1,1,0,0,0,0,True
53916,3559741,1584032,5,0,61.04700268,0,0,0,0,0.860633713,-0.012627571,0.1843755,0.035490865,False,0,0,0.000326477,0,0.000979432,0.00359125,0.020894548,0.259549461,0.039503754,0.006529546,0.001305909,0.000326477,0,0,0,0.000326477,0.077625885,0,2.374917533,1.836,2.182677742,2.1435462,1.58099825,2.373985818,1.978353801,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,25.40039968,1,0,0,0,0,78.5519943,24.03213263,3.41999984,28.37044385,0,0,0,0,0,0,0,0,8197.372552,1061,0.065395095,0.007084469,0.007084469,0.004359673,0.004359673,0.004087193,0.004632153,0.008174387,0.007901907,0.01280654,0.010354223,0.011171662,0.009809264,0.020435967,0.017166213,0.005177112,0,0,0,0,0,6,144669,36698.21498,0,0,56652.43664,11,30,1,1,1,0,0,0,0,True
54021,3560093,1584136,1,0,9.899593026,0.89097917,0.005554778,0.123150045,0.051998953,0.91116065,0.008208178,0.108758357,0.041937998,False,0,0.000148346,0,0.000148346,0.001038422,0.004450378,0.019136627,0.265984275,0.031152648,0.007417297,0.002373535,0.00074173,0.000296692,0.000148346,0.000296692,0,0.044765172,0,1.831874434,1.188,2.012851099,2.192699776,1.2960021,2.709804855,2.101381706,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,4,81.60176946,1,0,0.941498438,0.000869313,0.000857003,99.8279953,24.84903555,21.8879986,24.26685665,0,0.016666667,0.033333333,0,0.008333333,0,0,0,16016.00888,31079,0.060708783,0.006163328,0.006163328,0.008320493,0.008217771,0.011402157,0.008628659,0.016538264,0.017462763,0.015100154,0.011504879,0.009861325,0.006676939,0.005649718,0.003081664,0.002157165,0.000719055,0.000547851,0,0,0,6,105062,15615.32393,0,0,28769.91671,11,32,1,1,1,0,0,0,0,True
54061,3560245,1584179,26,17,380.7092713,0,0,0,0,0.851553622,6.05E-05,0.199331513,0.049442515,False,0,0,0,0.000424088,0.000424088,0.002544529,0.017811705,0.277777778,0.027989822,0.00466497,0.000848176,0,0,0.000848176,0,0,0.00435119,0,1.803961414,1.0800029,1.9280287,1.906434821,1.152,2.360058246,1.704614588,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,1,191.8980493,0.004480212,0,0.021072797,0.021072797,0,71.352,17.93638134,5.00399971,21.38553409,0,0.066666667,0,0,0,0,0,0,4487.507083,834,0.049350649,0.00952381,0.007792208,0.011688312,0.008658009,0.006060606,0.009090909,0.017748918,0.027705628,0.016017316,0.013419913,0.008225108,0.005627706,0.006493506,0.002597403,0,0,0,0,0,0,6,40619,4693.064103,0,0,8455.961321,12,6,1,1,1,0,0,0,0,True
54064,3560256,1584182,1,0,12.19099894,0,0,0,0,0.518407837,0.002067085,0.566033856,0.032599862,False,0,0,0,0,0.000795545,0,0.003977725,0.314240255,0.011933174,0.00159109,0.000397772,0,0,0.000397772,0,0,0.037951227,0,1.598483832,1.151999638,1.942290198,1.729377648,1.01925005,2.328010595,1.072158531,0.005555556,0,0,0,0,0,0.0005,0,0,0,0,0,0,1,40.57834006,0.185331541,0.183598072,0.147704591,0.147704591,0,73.008,7.897489137,0,16.20140467,0,0,0,0,0,0,0.016666667,0,5923.627721,1202,0.132713755,0.005947955,0.005576208,0.003345725,0.003717472,0.004460967,0.005576208,0.00669145,0.00669145,0.011895911,0.010037175,0.002230483,0.000743494,0,0.000371747,0,0,0,0,0,0,6,12960,635.9553571,0,-7760,2976.662466,12,2,1,1,1,0,0,0,0,True
54089,3560331,1584208,7,0,69.99767266,0,0.01323791,0,0.044921364,0.823602206,0.027726597,0.208414541,0.0374315,False,0,0,0,0,0,0.000237756,0.003566334,0.304327152,0.021873514,0.002615311,0.000237756,0.000475511,0,0,0,0,0.099867607,0,0.944218972,0.72,0.934127006,1.29277146,0.784284714,1.568413318,0.984433761,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,3,47.48720984,0.053748818,0.025726043,0.079063884,0.025300443,0.009068443,58.8239975,15.95359743,5.41799981,17.70733711,0,0,0.022222222,0.016666667,0.011111111,0,0,0,10583.57922,1868,0.072595281,0.00707804,0.009800363,0.010707804,0.012885662,0.01615245,0.010889292,0.023956443,0.020689655,0.008166969,0.005263158,0.001814882,0,0,0,0,0,0,0,0,0,6,157981,35385.62275,0,0,60218.72157,12,2,1,1,1,0,0,0,0,True
54152,3560553,1584272,5,4,95.21283822,0,0,0,0,0.832962467,-0.000857685,0.339293292,0.045128376,False,0,0,0,0,0,0,0.004392387,0.313811615,0.014641288,0.000488043,0,0,0,0,0,0,0.020980422,0,0.850465131,0.5130016,0.940559043,0.805755134,0.5760029,0.868737078,0.677960751,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,36.11237001,1,0,0,0,0,55.872,16.8734579,2.448,18.87037941,0,0,0,0,0,0,0,0,7692.77315,954,0.000623053,0.001869159,0.001246106,0.007476636,0.0105919,0.03364486,0.064174455,0.023676012,0.011214953,0.020560748,0.021806854,0.003115265,0,0,0,0,0,0,0,0,0,6,853969,139007.5967,0,0,280688.0038,11,27,1,1,1,0,0,0,0,True
54231,3560764,1584348,4,0,41.21816731,0,0,0,0,0.754305933,-0.005768878,0.19372153,0.048151727,False,0,0,0,0,0,0.005192108,0.020422291,0.267566632,0.032883351,0.00623053,0.000346141,0,0,0.000346141,0.000346141,0,0.02990276,0,1.966729809,1.31400055,1.83698385,1.773154162,1.116,2.242220787,1.787831205,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,3,75.01288915,1,0,0.034165572,0.010512484,0.001238908,70.524,21.75099021,10.512,23.33245545,0.133333333,0.022222222,0,0,0,0,0,0,7023.808681,883,0.040121581,0.012462006,0.011246201,0.00881459,0.008206687,0.010334347,0.010334347,0.013677812,0.016109422,0.01550152,0.016717325,0.012158055,0.017325228,0.00668693,0.000303951,0,0,0,0,0,0,6,83688,9632.846966,0,0,19723.77234,12,40,1,1,1,0,0,0,0,True
54261,3560887,1584382,15,0,210.6688998,0,0,0,0,0.931624363,0.006021475,0.083262475,0.022284916,False,0,0.00042517,0,0.00042517,0,0,0.003826531,0.31164966,0.016156463,0.00085034,0,0,0,0,0,0,-0.058400534,0,1.741397941,0.876000233,4.072202902,1.249260882,1.06919994,1.113153793,1.527282605,0,0,0,0.002,0,0,0,0,0,0,0,0,0,3,112.3245203,0.291663834,0,0.162207358,0.040133779,0.032262645,53.604,8.156697777,0.756,13.63831739,0,0.044444444,0,0.016666667,0,0,0,0,2308.386941,823,0.098855835,0.010983982,0.009610984,0.017391304,0.009153318,0.011441648,0.009153318,0.015102975,0.011441648,0.001372998,0.005491991,0,0,0,0,0,0,0,0,0,0,6,119733,34548.89344,0,0,53415.58083,12,58,1,1,1,0,0,0,0,True
54323,3561052,1584443,2,0,21.307162,0.870140538,-0.000160299,0.130968134,0.040139166,0.857594167,0.004055241,0.143809776,0.035770865,False,0,0,0.000783085,0.002088228,0.002871313,0.009135996,0.032889585,0.21247716,0.048290264,0.014617593,0.004698512,0.00339337,0.001566171,0.000522057,0,0,0.089843648,0,2.850535008,1.9800022,2.84307722,3.023116371,2.150994225,3.161440436,3.224564903,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,33.70116988,1,0,0,0,0,157.68,46.37132558,44.748,42.53518589,0,0,0,0,0,0,0,0,17780.60071,1263,0.031525077,0.002661208,0.001637666,0.003684749,0.003889458,0.006550665,0.005527124,0.005322416,0.008802456,0.005322416,0.005731832,0.009825998,0.012691914,0.012282497,0.010849539,0.006960082,0.010235415,0.008529512,0.00402593,0.001125896,0,6,51388,1602.622642,0,-25327,6297.394589,13,2,1,1,1,0,0,0,0,True
54317,3561056,1584424,9,2,392.4750252,0.929246061,-0.001329337,0.097775754,0.024574171,0.942732463,-0.000583125,0.120642702,0.023840228,False,0,8.69E-05,0,8.69E-05,8.69E-05,0.000608431,0.006431986,0.307257714,0.016949153,0.001564537,8.69E-05,8.69E-05,8.69E-05,0,0,0,0.010494356,0,1.208489176,0.792001425,1.530274373,1.228596639,0.81,1.46828237,0.972536574,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,8,412.8019654,1,0,0.037712895,0.005170316,0.002000144,95.544,13.74375773,3.096,19.30950151,0.075,0.033333333,0.008333333,0,0,0,0,0,17885.6,4365,0.077326167,0.017064159,0.019549882,0.011958347,0.011488075,0.014847162,0.012294256,0.011420894,0.006785354,0.004837084,0.002620087,0.002216997,0.000335909,0.000738999,0.000671817,0.000940544,0.001209271,0.001231665,0,0,0,6,137899,23740.91381,0,0,38049.34264,8,47,1,1,1,0,0,0,0,True
54439,3561349,1584559,10,1,149.1361379,0,0,0,0,0.308723301,0.006995399,0.399310922,0.030668211,False,0,0,0,0,0,0.001111111,0.005555556,0.301666667,0.02,0.004444444,0.000555556,0,0,0,0,0,0.097697994,0,1.299674723,0.774,1.394839745,1.722994007,1.3680002,1.597642759,0.993285023,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,77.18791979,0.12462291,0,0,0,0,63.6840019,10.10327979,0.972,16.43623305,0,0,0,0,0,0,0,0,2527.472298,613,0.066415094,0.003773585,0.010566038,0.015849057,0.01509434,0.014339623,0.017358491,0.019622642,0.006792453,0.014339623,0.005283019,0.004528302,0.006037736,0,0,0,0,0,0,0,0,6,119677,24529.95139,0,0,43546.85867,13,33,1,1,1,0,0,0,0,True
54477,3561437,1584593,6,0,62.19927443,0.927037544,0.002183718,0.102230151,0.026194375,0.825588889,-0.003447625,0.296066637,0.030777357,False,0,0,0,0,0.000188218,0.001129305,0.012610578,0.277997365,0.035949558,0.004705439,0.00075287,0,0,0,0,0,0.092351467,0,1.41170401,1.224002,1.313275883,1.686607727,1.332,1.590138621,1.33859878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.7624097,0,0,0.011671088,0.011671088,0,103.032,22.792126,9,26.14519889,0,0.066666667,0,0,0,0,0,0,16671.61869,2185,0.073011557,0.008021754,0.006934058,0.006934058,0.007613868,0.008565602,0.012916383,0.008293678,0.010740993,0.01481985,0.010876954,0.00707002,0.005166553,0.003670972,0.003127124,0.003806934,0.002719239,0.001586223,0.000158622,0,0,6,129435,40984.5,0,0,52473.07623,13,19,1,1,1,0,0,0,0,True
54515,3561589,1584633,7,0,68.00193995,0.910133774,0.010891453,0.175333762,0.051154409,0.807963064,0.001613783,0.358296935,0.046352661,False,0,0,0.000222965,0.000222965,0,0.001560758,0.012486065,0.27826087,0.036566332,0.002898551,0.000668896,0.000222965,0.000222965,0,0,0,0.048545429,0,1.350108477,0.7829987,2.937910958,1.444504674,0.864,2.702254486,2.254852248,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,1,78.41117946,0.297891249,0,0.018910741,0.018910741,0,71.208,28.23039621,33.804,24.79131742,0,0,0.066666667,0,0,0,0,0,14896.01855,1464,0.029850746,0.004477612,0.004850746,0.004850746,0.002798507,0.007089552,0.008395522,0.012686567,0.019962687,0.030783582,0.021455224,0.031716418,0.014179104,0.005597015,0.00130597,0,0,0,0,0,0,6,69430,9289.023493,0,0,15290.28044,13,35,1,1,1,0,0,0,0,True
54663,3561960,1584781,2,0,49.91406914,0,-0.002580356,0,0.041417353,0.747390572,0.004398011,0.280643123,0.039502125,False,0,0,0.000277778,0.001388889,0.002222222,0.009166667,0.023888889,0.246666667,0.026388889,0.015277778,0.004722222,0.001944444,0.000555556,0.000555556,0.000277778,0,0.105131229,0,3.134651,2.376,2.819942938,3.357609305,2.3399955,3.637045697,2.949622097,0,0,0,0,0,0,0.001,0,0,0,0,0,0,1,55.43451034,0.211599701,0,0.007185906,0.007185906,0,112.895996,30.76746973,3.81599975,36.83603082,0,0,0.066666667,0,0,0,0,0,12311.18617,4433,0.071920089,0.005993341,0.003773585,0.003773585,0.003773585,0.004439512,0.00399556,0.003773585,0.003773585,0.00399556,0.004439512,0.006215316,0.009322974,0.009100999,0.012430633,0.01154273,0.007103219,0.007103219,0.001553829,0,0,6,54970,5739.226121,0,-1925,12947.9964,14,19,1,1,1,0,0,0,0,True
55264,3563693,1585384,0,0,0,0.93747236,-0.005964897,0.12324839,0.045166945,0.883393988,-0.012011204,0.230775064,0.033033428,False,0,0,0,0,0.000473485,0.00094697,0.008680556,0.300031566,0.02020202,0.002051768,0.000473485,0.000157828,0.000157828,0,0,0.000157828,0.029995575,0,1.285674745,0.9000026,1.426441754,1.509411231,0.792,2.56729139,1.415093555,0,0,0.001333333,0.001333333,0,0,0,0,0,0,0,0,0,8,10.93415006,0.033636099,0.008918467,0.414346303,0.005992993,0.011034366,86.724,17.38465313,8.495999,21.48834094,0.075,0.008333333,0,0.00625,0,0.004166667,0.004166667,0,18982.60637,5423,0.081177606,0.026158301,0.017567568,0.010907336,0.007239382,0.008976834,0.007915058,0.00492278,0.005212355,0.006563707,0.004247104,0.003957529,0.004343629,0.00492278,0.003185328,0.001254826,0.001061776,0.0001287,0,0,0,6,99374,19142.0884,0,0,30020.95862,8,32,1,1,1,0,0,0,0,True
55369,3564003,1585489,139,12,95.80697796,0,-0.000263816,0,0.021974005,0,-0.000256416,0,0.021910643,False,0,0.000228311,0,0.000684932,0.003196347,0.012557078,0.025114155,0.221232877,0.0543379,0.012100457,0.002283105,0.000913242,0.000456621,0.000228311,0,0,-0.034945645,0,2.243928632,1.296,2.46780687,1.882785268,1.166999033,2.11254142,2.634435883,0,0.003333333,0,0,0,0.000938086,0,0,0,0,0,0,0,1,34.50805008,0.029774799,0.023871489,0.005384063,0.005384063,0,121.716,42.90152053,38.46599865,39.87403222,0,0.066666667,0,0,0,0,0,0,35332.53047,3081,0.055319149,0.005015198,0.006079027,0.003799392,0.004103343,0.004255319,0.005927052,0.005927052,0.004103343,0.003343465,0.008510638,0.010638298,0.007902736,0.010790274,0.008206687,0.005319149,0.0056231,0.005319149,0.004863222,0,0,6,98000,11312.41473,0,0,23124.56502,18,4,1,1,1,0,0,0,0,True
55479,3564361,1585598,7,1,93.60157106,0.907037885,0.002239559,0.135510072,0.036170781,0.754567751,0.00658668,0.33430826,0.023430376,False,0,7.53E-05,0,0,0,0.00052695,0.003538091,0.316847335,0.011592894,0.000752785,0,0,0,0,0,0,0.019972166,0,1.252240185,0.8640014,1.548276425,1.110182407,0.828,1.012307394,0.676137474,0,0,0,0.000666667,0,0.000625391,0,0,5.59E-05,0,0,0,0,0,19.25907984,0.086922256,0.150908289,0.622545251,0,0,78.732,8.503007974,0,18.39165763,0,0,0,0,0,0,0,0,19532.05416,14451,0.158412098,0.0018431,0.001559546,0.001323251,0.001937618,0.002646503,0.004442344,0.004867675,0.005482042,0.005623819,0.003213611,0.001654064,0.001748582,0.001890359,0.002693762,0.000661626,0,0,0,0,0,6,79061,14620.10651,0,-1772,21964.5956,19,4,1,1,1,0,0,0,0,True
55646,3564837,1585766,130,84,271.8145207,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0.001811594,0.016304348,0.273550725,0.039855072,0.001811594,0,0,0,0,0,0,-0.06163043,0,0.968054795,0.59400004,1.076563209,0.988800015,0.852,0.802834832,1.163775603,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,152.3500003,1,0,0,0,0,41.22,8.154391267,2.682,11.91208299,0,0,0,0,0,0,0,0,874.7799977,388,0,0,0,0.018604651,0.03255814,0.074418605,0.027906977,0.041860465,0.004651163,0,0,0,0,0,0,0,0,0,0,0,0,6,54747,21348.92308,0,0,25370.28575,11,29,1,1,1,0,0,0,0,True
55657,3564856,1585777,5,0,66.49440839,0.928139201,-0.004274246,0.147804519,0.047117981,0.87106984,-0.007882136,0.232890981,0.037505631,False,0,0,0,0.000151653,0.000454959,0.001213224,0.012435547,0.285865939,0.027449196,0.003942978,0.001061571,0.000454959,0.000151653,0,0,0.000151653,0.066846088,0,1.473433132,1.0079957,2.166190216,1.85143643,1.0230002,3.476242334,2.111812109,0,0,0.002,0.0005,0,0,0.00025,0,0,0,0,0,0,7,11.52314993,0.02060407,0.033404069,0.902273727,0.001261552,0.001757769,87.19199,21.87970001,11.1599989,23.26015009,0.057142857,0.00952381,0,0.014285714,0,0,0.004761905,0,25565.50862,34143,0.070609812,0.023383769,0.014947272,0.009170105,0.006143971,0.007519486,0.007977992,0.007519486,0.008161394,0.010912425,0.009353508,0.006602476,0.006419074,0.004860156,0.003392939,0.001558918,0.001008712,0.000152835,0,0,0,6,99374,14491.78298,0,0,26353.58182,9,16,1,1,1,0,0,0,0,True
55702,3564957,1585823,2,0,22.67256805,0.96902567,-0.004200749,0.115306254,0.013149939,0.956767674,-0.005258519,0.075318518,0.014632431,False,0,0,0,0,0,0.000161734,0.002587741,0.319585962,0.010350962,0.000485201,0,0,0,0,0.000161734,0,0.012229882,0,0.839899149,0.621000375,0.846701593,0.823465095,0.5544002,1.50911961,0.718437078,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,3,4.305289962,0.005845738,0,0.010273533,0.00308206,0.001591339,54.8999977,11.32213073,2.448,15.1209397,0,0.044444444,0,0.016666667,0,0,0,0,7183.825043,7787,0.093669468,0.017030812,0.021176471,0.015462185,0.008067227,0.008739496,0.008067227,0.009411765,0.008067227,0.003809524,0.006498599,0,0,0,0,0,0,0,0,0,0,6,136372,53798.2209,0,0,56875.00223,23,28,1,1,1,0,0,0,0,True
55716,3564995,1585838,122,75,193.2915359,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0.008645533,0.015369837,0.255523535,0.047070125,0.006724304,0,0,0,0,0,0,-0.051086461,0,1.579458701,0.918,1.736624916,1.484942274,1.05600015,1.36147312,1.714420661,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,148.2599993,1,0,0,0,0,47.124,10.76742363,3.06000018,14.60258982,0,0,0,0,0,0,0,0,2218.16999,748,0.073958333,0.00625,0.013541667,0.009375,0.015625,0.019791667,0.020833333,0.020833333,0.013541667,0.00625,0,0,0,0,0,0,0,0,0,0,0,7,48279,17700.36111,0,0,20313.47755,0,3,1,1,1,0,0,1,0,True
55737,3565050,1585858,7,0,98.16529153,0,0,0,0,0.862790561,0.005286666,0.190503759,0.032091922,False,0,0,0,0,0,0.002350176,0.013709362,0.292205249,0.022718371,0.001566784,0.000391696,0.000391696,0,0,0,0,-0.02469997,0,1.508941012,1.026,1.40210372,1.545705478,1.0079976,1.721503667,1.225091474,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,71.15066869,1,0,0,0,0,66.636,16.07168301,2.592,19.29803382,0,0,0,0,0,0,0,0,3800.473839,36080,0.058439201,0.005807623,0.008711434,0.011978221,0.011252269,0.011252269,0.020689655,0.020689655,0.025045372,0.006170599,0.006896552,0.009800363,0.001451906,0.001814882,0,0,0,0,0,0,0,7,37265,8371.294416,0,0,12689.71368,0,11,1,1,1,0,0,1,0,True
55742,3565057,1585863,11,0,115.4926324,0,0,0,0,0.934811896,-0.012515198,0.139019592,0.033397176,False,0,0,0,0,0,0,0.007421749,0.311713456,0.01226202,0.001936108,0,0,0,0,0,0,0.024008303,0,1.397485373,1.079999725,1.123769923,1.425866895,1.1100001,1.41456525,0.741998838,0,0,0.004,0,0,0,0,0,0,0,0,0,0,4,131.0416204,0.188704848,0,0.264094955,0.043521266,0.060256693,52.416,7.605025998,1.332,12.05942156,0,0.016666667,0.016666667,0.0125,0,0,0.004166667,0,2762.32414,1235,0.1054242,0.020305981,0.01891516,0.012239221,0.013630042,0.005841446,0.007232267,0.005006954,0.005563282,0.004450626,0.001390821,0,0,0,0,0,0,0,0,0,0,7,126064,32640.26852,0,0,53269.35777,0,6,1,1,1,0,0,1,0,True
55748,3565070,1585868,10,0,142.1590217,0.923238536,0.006162122,0.117762618,0.053565081,0.74980471,0.015823002,0.407719216,0.049595677,False,0,0,0,0,0.000277778,0.000555556,0.01,0.295277778,0.024583333,0.001805556,0.000555556,0.000277778,0,0,0,0,0.038547706,0,1.118373983,0.7560023,1.188696382,1.223237108,0.760500913,1.836409056,1.219448568,0.005555556,0,0,0.001,0,0,0,0,0,0,0,0,0,0,87.24009976,0.029232075,0.026774917,0,0,0,67.06799,21.217344,18.0719986,20.30504892,0,0,0,0,0,0,0,0,16259.22485,2399,0.060931559,0.007509506,0.010836502,0.011596958,0.010836502,0.019961977,0.012927757,0.011501901,0.012927757,0.012357414,0.014258555,0.009695817,0.00351711,0.001140684,0,0,0,0,0,0,0,6,78491,15981.36,0,0,22947.70098,23,43,1,1,1,0,0,0,0,True
55763,3565103,1585880,5,1,6.583451096,0,0.00186983,0,0.030114118,0,0.001863354,0,0.029993046,False,0,0.000303859,0,0.001215436,0.002430872,0.011242783,0.029778183,0.199027651,0.073837739,0.01215436,0.001823154,0.000911577,0.000303859,0.000303859,0,0,-0.039346376,0,1.9743979,1.242,2.256128313,1.857388125,1.332,1.962562324,2.677907797,0,0,0,0,0,0,0.001,0,0,0,0,0,0,1,0,0.082543386,0,0.002647838,0.002647838,0,133.308,46.13956242,44.964,32.99234441,0.2,0,0,0,0,0,0,0,28838.38238,2561,0.029074074,0.002777778,0.005555556,0.007962963,0.009074074,0.012777778,0.009444444,0.011851852,0.01,0.010185185,0.014074074,0.018703704,0.013703704,0.003888889,0.003518519,0.003148148,0.003333333,0.004876543,0.002654321,6.17E-05,0,6,125000,17118.83803,0,0,32233.39944,23,51,1,1,1,0,0,0,0,True
55767,3565125,1585887,9,0,106.0835871,0,-0.028490677,0,0.036937657,0.922266029,-0.019839493,0.086985413,0.035042705,False,0,0,0,0,0.000222074,0.000888297,0.006440151,0.297357317,0.023984011,0.003331113,0.000444148,0.000222074,0,0,0.000444148,0,0.134855741,0,1.201243339,0.872609396,1.297478152,1.43541438,0.8639979,2.149818673,1.294318703,0,0,0.004,0,0,0,0,0,0,0,0,0,0,4,56.65262987,0.049826784,0,0.066582915,0.015703518,0.01238489,71.604,15.64978252,5.22000027,18.04712188,0.1,0,0,0.025,0,0,0,0,9490.781131,1878,0.077227723,0.011716172,0.00990099,0.010891089,0.010891089,0.010891089,0.015346535,0.019471947,0.015181518,0.011881188,0.002805281,0.000330033,0.001485149,0.000990099,0.000990099,0,0,0,0,0,0,7,163455,32898.34589,0,0,59086.25693,0,2,1,1,1,0,0,1,0,True
55770,3565135,1585890,8,0,90.0121688,0,0,0,0,0.718433712,0.007242197,0.366295846,0.043557687,False,0,0.000300571,0.000300571,0.000300571,0.000300571,0.001803427,0.011722272,0.291253381,0.018935978,0.005109708,0.001502855,0.001502855,0.000300571,0,0,0,0.047832413,0,1.675135482,1.079998967,2.345637148,2.090674068,1.16100145,2.57253915,1.750660077,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,2,99.81848972,1,0,0.088410992,0.044205496,0.037037037,91.1879959,18.31692296,3.96,22.27113751,0.1,0,0,0,0.016666667,0,0,0,6315.341735,1032,0.065987261,0.004076433,0.007388535,0.010700637,0.013757962,0.015031847,0.015796178,0.016815287,0.008917197,0.005605096,0.009936306,0.005350318,0.007898089,0.008152866,0.001783439,0.000764331,0.000254777,0.00059448,0,0,0,7,10321,609.6728395,0,-7373,1960.459548,0,15,1,1,1,0,0,1,0,True
